,Words,Vectors
437,Thanks,"(-0.025996948, 0.032388438, -0.012372889, 0.02361307, -0.0017673485, 0.03353974, -0.03182836, -0.030072952, -0.0064918622, 0.041764546, -0.019268418, 0.04785342, -0.03759104, 0.002157379, -0.047581375, -0.004229665, -0.03563585, -0.023614658, -0.0034663677, 0.020679321, 0.020629887, -0.024895882, 0.03537515, 0.042508196, -0.026329959, 0.0042219386, 0.020893898, 0.026925568, 0.010408856, -0.022633051, -0.009291898, -0.022250593, 0.009601187, -0.026321996, 0.03584342, -0.0050777905, -0.017036915, 0.012161195, -0.0064231753, -0.003552042, -0.005494438, -0.041498028, 0.017380837, 0.005831063, -0.020035863, -0.038196873, 0.033871923, 0.046936836, 0.040568497, -0.038618684, 0.035847675, -0.025355756, -0.026890231, -0.036937427, -0.008041643, 0.028332088, -0.032005392, -0.032724787, 0.0038497448, 0.01607522, 0.04709864, 0.048870552, -0.036071133, 0.04400531, -0.034006216, 0.040883567, -0.031510673, 0.03804997, 0.02542739, -0.011894025, -0.0013594404, 0.0024353378, 0.027638618, -0.048109926, 0.04744481, -0.033859193, 0.020845179, 0.008039247, -0.012200393, 0.012654569, 0.037853684, 0.028692495, 0.021539751, -0.048340596, -0.03559817, 0.048706893, 0.035228934, 0.024928298, -0.042180788, 0.011464499, 0.022030834, 0.025040973, 0.022729967, -0.018324554, 0.0061657205, -0.040166963, 0.002453398, -0.049523976, 0.019865263, 0.043068204)"
438,Live,"(-0.00038915506, 0.0004602858, -0.01575908, 0.03313558, 0.018735452, -0.002296267, 0.045064505, 0.0025687185, -0.02116364, -0.0074177487, -0.045872387, -0.034389045, 0.019100508, 0.04152231, 0.030042058, -0.010798042, -0.03415115, 0.020225327, 0.010156436, 0.020123791, -0.019533051, 0.037482087, -0.008165662, 0.024404258, 0.03087931, -0.0149575025, -0.03618512, 0.050799314, -0.010460067, 0.052956026, 0.023053719, -0.021970674, -0.016332934, 0.035386607, 0.01253166, 0.020706348, 0.021262968, -0.011026983, 0.023032108, -0.028889703, 0.041501746, -0.009137285, 0.00862918, 0.053501032, -0.037625257, 0.027322952, 0.014079388, -0.022372559, -0.023314951, -0.031337, 0.05124376, -0.024423184, 0.021529753, 0.0507701, -0.03552996, 0.053227123, 0.04126106, 0.0148480125, -0.0051242984, 0.016475886, 0.0015582093, -0.014589923, -0.030946372, 0.025586963, -0.002710114, 0.02031509, -0.0012465232, 0.0233067, -0.0024313368, -0.0078729, -0.0024731453, 0.041283663, -0.009776507, 0.011524452, -0.025764989, 0.011704806, -0.035130516, 0.04582903, -0.028268315, 0.0069383653, 0.02637032, -0.038472675, 0.034485314, 0.02107357, -0.033050667, -0.0150985075, 0.0026591504, -0.0015692931, 0.043444343, 0.0022659132, 0.035181414, -0.0022536048, -0.014858108, -3.1003627e-05, -0.025216263, -0.027438708, 0.013550649, 0.03946283, -0.018121604, -0.056752976)"
439,Hereâ€™s,"(-0.024181426, -0.021585584, 0.00087339804, -0.044047095, 0.00028450415, 0.03589349, 0.032465015, -0.016848266, -0.0029314868, 0.024523709, 0.043519188, 0.03540815, 0.04182664, -0.034236062, -0.040177166, -0.035118103, -0.020774806, -0.03217552, -0.043294657, 0.026933182, -0.045010507, -0.0025102869, 0.0013171807, -0.021150304, -0.04854962, 0.011823274, 0.03017402, -0.032436837, -0.034111336, -0.021970237, -0.0058670416, -0.023118734, 0.00084678084, -0.045363892, 0.04259065, 0.03989717, -0.025306035, -0.021138359, -0.046820488, -0.039975356, 0.022658322, -0.0027106628, -0.040847052, 0.039552126, 0.007010363, 0.0014869086, 0.0335829, 0.04129452, 0.04018761, -0.005194057, 0.023218159, -0.033354357, -0.041008316, 0.03998523, 0.004779853, -0.026509095, -0.022925759, -0.00066576153, -0.009251822, 0.018442784, 0.012173019, 0.023691628, 0.038946595, 0.0045432225, -0.03176739, -0.035620797, -0.0036365986, 0.01780739, 0.00071994215, 0.037177775, -0.014110126, 0.025736462, 0.03606708, -0.01711943, -0.04008032, 0.03509796, 0.03503758, -0.046927895, -0.014383804, -0.04676901, -0.03963543, -0.009856213, -0.004972685, -0.013559185, -0.035274982, -0.030448532, 0.035361197, -0.027390672, -0.009716034, 0.0026057363, 0.034358945, -0.016552925, 0.009833075, 0.04352996, 0.017046597, 0.00030295923, 0.027199257, 0.037647273, 0.044539873, -0.04252399)"
440,Dela,"(0.014300931, -0.026245356, -0.04054364, 0.02544475, 0.04670677, 0.04546911, -0.047197927, 0.0026380047, 0.000186719, -0.032462277, -0.010801088, 0.046885658, 0.028511848, 0.0060030445, -0.028479397, 0.03388724, 0.040708754, 0.049894284, 0.030080866, 0.011460673, 0.03203026, -0.00449555, 0.009994816, -0.0019442216, 0.004684031, -0.0038785338, -0.01675881, -0.024715066, -0.012402248, 0.041664016, -0.027264107, 0.0060530677, 0.0049118996, 0.0118071325, -0.048029423, -0.005463708, -0.047447182, 0.03005134, -0.012763761, -0.04887996, -0.024046648, -0.035506867, -0.04736209, -0.0016550533, -0.0078021996, -0.043151654, -0.048339464, -0.02895372, -0.016305543, 0.04832903, 0.0001320839, 0.021840882, -0.023845816, -0.014539756, -0.044261564, -0.040869117, 0.040363934, -0.007868908, 0.01752286, 0.0353269, 0.011920415, 0.032303322, -0.01537187, -0.036759593, 0.047772076, -0.0386086, 0.0073730946, -0.002579905, 0.0047299378, -0.01263994, -0.037567675, 0.016232852, 0.029283617, -0.0076433793, -0.047682773, 0.005833246, -0.022296095, -0.0004826188, 0.04520042, 0.01038263, -0.016795397, 0.03665814, -0.028349781, -0.03088268, 0.045828726, 0.0010411255, -0.024796868, 0.003728412, 0.022285666, 0.043236885, -0.018282045, 0.022557888, -0.025415171, 0.028895143, 0.045632232, 0.028543565, -0.004638899, 0.000511609, -0.04997405, -0.015093304)"
441,nurse,"(0.040489998, -0.037192076, -0.037760943, -0.023653638, -0.015151375, 0.0398836, 0.0066107432, 0.0044317455, 0.047401432, -0.0007603952, 0.04279778, -0.04166123, 0.0004926558, -0.014262151, 0.0122809475, 0.019748313, 0.040363792, -0.024571389, 0.012706093, -0.019475052, 0.01260819, -0.008347846, -0.04594117, 0.03491815, 0.05434614, -0.03062602, -0.009174818, 0.012618358, -0.04393273, 0.030589867, 0.029964857, -0.006962236, -0.0042831087, -0.040414542, 0.0076006744, 0.026145536, 0.021294177, 0.031842366, 0.039286956, -0.049485795, 0.028899385, 0.04630106, -0.030659964, -0.0027406309, 0.04605219, -0.024997408, -0.04123462, 0.015161381, -0.010116217, 0.0027197727, 0.024241121, 0.029883115, -0.028887387, -0.03220757, -0.009977397, -0.045059532, 0.015466025, 0.034556475, -0.03246277, -0.0015919685, -0.041761253, -0.0039297626, 0.03247091, 0.03360382, -0.020475972, -0.024191372, -0.01442695, -0.0048950994, 0.049548745, -0.036800735, 0.04221846, -0.006131845, -0.000820744, 0.00717421, 0.010430286, -0.04556474, 0.042146645, 0.033509877, -0.01888184, -0.0028275, -0.025092091, 0.05069019, 0.03973961, -0.040931206, 0.0016233578, 0.012949738, -0.04813513, -0.014103778, 0.046281256, 0.015942939, 0.033967398, -0.036227077, -0.030806076, 0.03904809, 0.03858834, 0.026860418, -0.0012245759, 0.037609763, -0.015449786, -0.04708614)"
442,MaringPHâ€�,"(-0.03943945, -0.0026835091, -0.013581444, -0.004840456, -8.2243234e-05, 0.047348704, 0.011419166, -0.035695445, 0.008082904, 0.021643747, 0.037875522, -0.042476248, 0.03615823, 0.043541994, -0.04988127, 0.037333418, -0.029623425, 0.034343828, -0.015692055, 0.014680352, -0.007432364, -0.038802348, -0.021508968, 0.017644096, -0.017010976, 0.012617979, -0.041442357, -0.0018849745, -0.0021378398, 0.009211432, -0.0069768056, 0.0013104454, -0.041903745, -0.044638433, -0.030143548, 0.030095723, 0.009008966, 0.028992329, -0.049277496, 0.035322633, 0.04599713, 0.045928705, -0.04305798, -0.04275713, 0.03427844, 0.02827363, 0.04070219, -0.0008111112, 0.016017508, 0.019776825, -0.04784552, -0.008943714, 0.010042261, 0.03442264, 0.0356352, -0.011142373, 0.019434217, 0.00846789, -0.00021022558, 0.030090813, 0.028299179, 0.012327455, 0.007439602, -0.024681045, -0.022080136, -0.027804196, 0.0044309497, 0.031863574, 0.041559283, 0.037513528, 0.03159305, 0.026641313, -0.026617682, -0.033201683, 0.02013589, -0.024387717, -0.017300893, -0.022846783, 0.03103007, 0.03607818, 0.04173026, -0.034200087, 0.030178253, 0.04928628, 0.0045823343, 0.04830638, 0.0082979575, 0.04332724, 0.042795602, 0.0071007833, -0.022943377, -0.0051705725, 0.0031189807, -0.027041782, 0.008032549, -0.03227202, -0.03072126, -0.040208198, 0.04544392, -0.034007505)"
443,near,"(-0.015628077, 0.008426715, -0.043581393, 0.026734363, -0.026018608, -0.024960948, -0.047173142, 0.032891024, 0.04659761, -0.041361034, 0.04298115, 0.035505604, 0.004470527, -0.035811137, -0.024207318, 0.020336594, 0.0017891526, 0.027053941, 0.036786903, -0.046859957, -0.0086317435, 0.047229443, 0.04275694, -0.04788766, -0.02785474, -0.03274554, -0.029873813, -0.04787084, -0.030857945, -0.027226567, 0.049242165, -0.006439112, -0.0038791671, 0.015913222, 0.0030766726, -0.03924502, -0.0161664, -0.045333315, 0.022247408, 0.022525225, -0.0075437054, -0.015151776, 0.00032411888, -0.0013709664, -0.029209329, 0.04938132, -0.03820703, -0.011822749, -0.04597011, 0.032296944, 0.020952534, 0.009091008, -0.016642999, -0.039706253, 0.0031497702, 0.0016589165, 0.03324267, 0.008788966, -0.040264297, -0.005463194, -0.038560785, 0.049961437, 0.011048388, -0.03895215, 0.030755032, -0.007898413, -0.01537665, 0.004896246, 0.03737772, -0.042257704, -0.036732983, 0.0075411685, 0.013046037, 0.01769254, 0.023268733, 0.032220248, 0.042372096, 0.0326694, -0.04619023, 0.006568216, 0.0021789558, 0.026963603, -0.005418144, 0.04521716, 0.042731, 0.033746544, -0.00917574, 0.009529997, 0.049840543, 0.016158942, 0.046836566, -0.041363694, -0.009169232, 0.04221027, 0.015891496, 0.037301827, 0.048796024, 0.028081957, 0.027706925, -0.047067214)"
444,ANOTHER,"(0.009499241, -0.023746837, 0.0033987053, 0.04327419, -0.032061003, -0.037681032, 0.0029267669, 0.030818705, -0.006489098, 0.023174513, 0.033329967, 0.017321553, 0.036674533, -0.018976152, -0.033621527, -0.018674634, 0.046759877, -0.04473245, -0.020310605, -0.004468929, -0.028507436, 0.0059194677, -0.038793612, -0.010283388, 0.043019246, -0.029419173, 0.010819711, -0.01618905, 0.043184135, -0.013544239, -0.0082942955, -0.039203774, -0.011881433, 0.020236585, -0.020466972, 0.04697681, 0.04491413, 0.04891905, -0.034965515, 0.019478057, -0.035003625, 0.0010365248, -0.02854283, -0.0067463033, -0.026409281, -0.0067385547, 0.005714763, -0.0042091236, -0.0048422106, 0.040032808, -0.041310333, 0.01028385, 0.018154513, 9.3482435e-05, 0.004987262, 0.0372847, -0.034066454, -0.030501485, -0.026835144, 0.032311562, 0.03754587, -0.018394567, 0.0064458363, -0.03572166, 0.005634345, 0.03608383, 0.03369193, 0.0037339441, -0.025955975, 0.005657114, 0.02870493, -0.013196945, 0.03613014, 0.030037511, 0.04530872, 0.004773058, -0.013090264, 0.014079008, -0.039781533, -0.0028231852, -0.030276204, -0.015730072, -0.03581158, 0.032052133, -0.018697642, -0.043047022, 0.0006160252, 0.031587515, -0.019162321, 0.008343302, -0.0006723888, -0.049401846, -0.017680526, 0.002147723, 0.008436419, 0.036279228, 0.047182504, 0.00036684424, -0.008352719, 0.03631464)"
445,rapplerdotcom,"(0.01862433, 0.030896947, 0.032244816, 0.016244479, 0.0067648855, -0.05474712, 0.03348367, -0.011525824, 0.040555112, -0.036660008, 0.046065554, -0.056200515, 0.024633516, -0.044581864, -0.036056854, 0.0034298564, -0.001966022, -0.05159391, -0.028086675, 0.026650185, -0.0059031597, -0.026715234, 0.006857556, -0.057321284, 0.04671989, 0.023324704, 0.02862025, -0.038347013, 0.019277304, -0.047209658, -0.040066928, -0.015463805, -0.026928473, 0.024660658, 0.006262652, 0.00041998326, -0.02841425, -0.033313785, 0.043467045, -0.004092567, -0.027598133, 0.03825576, -0.014978099, 0.030442642, -0.03478767, -0.022174597, -0.0073264646, -0.021336434, -0.007970506, 0.021724058, 0.006422238, 0.04483819, 0.028066969, -0.025610905, 0.037367668, -0.048715528, -0.040522374, 0.0028711073, 0.05368038, 0.050798334, -0.029777385, 0.01970884, -0.020144913, 0.0071162786, 0.008697134, 0.014360993, 0.0012947249, 0.020497821, -0.011964963, -0.028332926, -0.027473832, 0.028216684, -0.0067695794, 0.019062286, 0.032741338, -0.027222497, 0.037950374, -0.013595769, -0.049828637, 0.03205894, 0.008712562, -0.043803755, 0.0101867765, -0.0052741775, 0.03732564, 0.0069251065, -0.04002621, 0.023307137, -0.053301163, 0.03420941, 0.0016407252, 0.019970357, -0.0041794167, 0.03990042, -0.018855974, 0.056622025, 0.034750003, 0.016261932, 0.05808111, 0.015692746)"
446,PHOTO,"(-0.003132809, -0.02666912, 0.040179674, 0.026949737, -0.006085407, -0.022739267, -0.022961749, -0.007835805, 0.0339923, 0.006701898, 0.045522023, 0.032590274, 0.008323051, 0.0018169507, -0.010245502, 0.037566844, -0.011459492, 0.03656527, 0.026700903, 0.026869986, -0.04437232, -0.017487466, 0.015586745, 0.018776093, 0.014235284, 0.01861668, 0.017581467, 0.014789406, -0.035411738, 0.03968778, -0.012362611, -0.012239028, 0.030317534, 0.025418822, -0.0037243962, -0.029602015, -0.009128213, -0.035180844, 0.008037783, 0.011796188, -0.008274913, 0.03164463, -4.769489e-05, -0.014644362, 0.007037353, 0.03620814, -0.039071, -0.0039101243, -0.022404516, -0.03303498, -0.0014304407, -0.015550304, 0.024142731, 0.006198775, 0.046385635, 0.047188167, -0.0029542819, -0.048669912, -0.01351013, -0.03218125, -0.03975302, 0.025222126, 0.0050585866, -0.0021623597, -0.007922292, -0.023742557, 0.018769134, -0.001704324, 0.00016065687, 0.024501387, -0.027195096, -0.022480607, -0.009526692, -0.022629797, -0.028064406, 0.028591286, -0.03709377, -0.0026306883, 0.012008466, 0.049317453, -0.03138721, -0.00016694143, -0.02072916, 0.04472435, -0.016711712, 0.040002313, 0.04344598, -0.018214665, -0.015574206, 0.042308282, 0.011740185, -0.03466451, 0.048822593, -0.033542946, -0.024777925, -0.008597158, 0.040798213, -0.03889961, -0.028651727, 0.028447125)"
447,UPDATE,"(-0.03306525, 0.022280779, 0.00054811314, -0.039317917, -0.034650423, 0.028891396, -0.04857731, -0.008831631, -0.047137167, -0.022247816, 0.0374905, 0.0067963228, -0.036982656, 0.0059766173, -0.024462998, 0.03208549, -0.020579387, 0.03776261, 0.024616685, -0.011873733, 0.01515964, -0.024792671, -0.02431165, -0.021719968, -0.0480929, -0.02836932, 0.049331818, -0.00046040863, -0.018493377, -0.04859073, -0.009309031, 0.016959537, 0.039280724, 0.044848632, -0.044243015, -0.026721979, -0.016118467, 0.01084609, -0.046987485, 0.036065828, 0.0085806735, -0.033775378, 0.0009785667, -0.020368313, 0.013557661, -0.019633746, -0.010515928, 0.0380414, -0.020042444, -0.002135694, 0.043383863, -0.0031602606, -0.0012709722, -0.0132158175, -0.03802047, 0.04263849, 0.012672234, -0.04584321, -0.00082225725, -0.0009030476, 0.005434215, 0.034527425, 0.036002945, 0.032980587, -0.0076214187, 0.015749697, 0.016265813, 0.03516883, 0.024907183, -0.028035546, 0.004101433, -0.048014916, 0.044327486, -0.03673042, -0.033017576, 0.049656656, 0.038586292, 0.0359517, -0.040599383, 0.005954396, -0.02596562, 0.041686248, 0.030710887, 0.016901266, -0.045206096, -0.031323303, -0.04061749, -0.031182528, -0.040870093, -0.04514867, -0.045772493, -0.02548262, 0.00057591125, -0.017463338, -0.04360583, 0.045523737, 0.0082140565, 0.033947494, -0.030274844, 0.0315232)"
448,A,"(0.024623493, -0.012320779, 0.00474129, -0.03928978, 0.02071074, 0.0500128, -0.0095072435, 0.013683721, 0.0067995903, -0.012333502, -0.00838341, -0.013351891, -0.036695227, 0.05487581, -0.01115613, 0.0031310986, 0.03629964, -0.023725094, 0.0075504775, 0.026029814, -0.029620904, 0.016160546, -0.0010505833, -0.020632776, -0.038196567, 0.025492998, -0.02351078, 0.04479451, 0.033332948, 0.037756376, 0.0006322189, 0.05632145, -0.026951438, 0.011112469, 0.009897475, -0.006117896, -0.05416317, 0.01620284, 0.0004049164, 0.034727428, 0.026523244, 0.053520538, 0.010389419, 0.015397383, 0.0022860088, 0.009057219, -0.016260045, -0.04235691, 0.01741935, -0.0063862335, -0.026115444, 0.020890811, 0.029163487, -0.013943591, -0.04316452, 0.032028403, -0.014897101, -0.022643799, -0.031973455, -0.052051168, 0.029313961, 0.000512529, -0.038115103, 0.05656441, -0.045321956, 0.03203587, 0.019045431, -0.03347572, 0.055178884, 0.04718746, 0.013202576, -0.030598255, 0.023608675, 0.010712193, -0.045536634, 0.022120241, 0.0076084197, -0.0029075376, 0.026702452, 0.03281922, 0.038410593, 0.026332892, 0.02474833, 0.032160144, -0.03194207, -0.0031705976, -0.03962065, 0.0007750223, 0.024127854, -0.016668264, 0.008868277, -0.03508931, -0.010695721, -0.048488583, 0.049382634, 0.031620316, -0.030192466, 0.028055625, 0.001056581, -0.00789305)"
449,Guard,"(0.005466146, -0.01179912, 0.032600287, -0.014267574, 0.0030901376, 0.023290448, -0.034229096, -0.041813985, -0.028056024, -0.009607276, 0.03151565, 0.036084145, -0.03442376, -0.04810495, -0.035167176, -0.032280114, 0.040499832, -0.022628872, 0.0093638925, 0.002754991, -0.0006886321, -0.0021805565, -0.024150979, -0.027653132, 0.017611986, -0.005966014, 0.0076594334, -0.03285278, 0.01652135, -0.0026425158, -0.002724151, -0.043048497, 0.009638732, -0.0354183, -0.02927793, -0.024425643, 0.031037692, -0.0081155645, -0.033546414, 0.04145376, -0.0482076, -0.047271874, -0.012731236, -0.004854438, 0.043930575, -0.040307768, 0.04885883, 0.046221953, -0.0009586821, 0.04594667, -0.009619669, 0.018676545, 0.029147623, 0.031423867, -0.0055774394, -0.02921346, 0.022908978, 0.04717198, 0.031821564, 0.05774904, 0.03477485, 0.02024173, -0.0010952563, 0.014555611, -0.003912816, -0.012462671, 0.0032378198, -0.0005355342, 0.031332545, -0.0016310518, -0.0060061165, 0.01939719, -0.03279151, 0.037998255, -0.005885798, 0.040511236, 0.0068737296, -0.043380234, -0.01920937, 0.0003360619, -0.006310943, 0.00045081414, -0.025703723, -0.05466477, -0.007732196, -0.044694964, 0.0069627836, -0.03999335, -0.042308267, -0.03959593, 0.012985115, 0.029296173, 0.014152114, 0.0459317, -0.022416268, -0.036600113, 0.003251126, 0.018175615, 0.018019054, -0.021794636)"
450,Swiftwater,"(0.040242694, 0.039453626, -0.03711164, -0.041883647, -0.03309345, 0.009358548, -0.028514562, -0.0052832486, -0.05360784, 0.046860732, -0.050213084, -0.011509259, -0.027996814, 0.049749725, 0.019870065, 0.05172872, 0.014404397, 0.020601854, -0.034682136, 0.034309972, 0.020462658, -0.019500371, -0.050243843, -0.011775001, 0.030657707, -0.057232585, 0.038969476, -0.036559105, 0.021445876, -0.0052671074, 0.023836883, -0.029787268, -0.024656259, 0.027368221, 0.008556199, -0.026117023, -0.006844139, 0.031420466, -0.037035808, -0.045378163, 0.039006386, 0.010203182, 0.05681258, 0.032679286, -0.0076572597, 0.034059837, -0.04477808, -0.05664248, -0.01838138, -0.037871562, 0.0007357895, 0.0030944059, 0.014460562, -0.036134537, -0.059310768, -0.035994805, -0.023991128, 0.029692061, -0.05189879, 0.012800412, 0.038000595, 0.04521981, -0.0038971324, 0.026554463, -0.02963377, 0.036163528, -0.047331832, -0.024159495, -0.020171076, -0.03302383, 0.00754629, 0.025203751, -0.014054028, -0.03501611, 0.0016560185, -0.04664423, 0.040129647, 0.04445134, 0.009220541, 0.004836593, -0.001839841, 0.05447208, 0.0026259997, -0.037609942, -0.013835157, 0.022105819, -0.01970508, 0.02675321, 0.017335476, 0.0014271104, -0.009787471, 0.015827421, 0.01391787, -0.025171243, 0.0059303325, -0.039117366, 0.0074897925, 0.03597916, 0.013843415, 0.017465916)"
451,earlier,"(-0.019410387, 0.02070719, -0.017875865, -0.05438609, 0.018114608, 0.013394962, -0.018892637, -0.034718018, 0.06144636, -0.024667572, -0.0010465259, -0.030905405, 0.060650274, 0.044660732, 0.0440285, -0.03435625, 0.006353536, 0.008129327, -0.04738806, -0.021511419, -0.015438206, -0.0419121, 0.023963504, 0.023575144, 0.041431107, 0.033520665, -0.0045139436, -0.04483885, -0.007714885, -8.694673e-05, 0.0019850412, -0.030534187, -0.0069213044, -0.064356185, -0.043749824, -0.010789841, 0.034016334, -0.025277533, 0.0058065425, 0.053983048, -0.006886095, -0.04140836, -0.02390384, 0.02361343, 0.02086079, 0.009677964, -0.019268027, 0.049800858, -0.006000968, -0.028359044, -0.051040366, 0.036897197, 0.006686783, 0.032885868, 0.056505095, -0.054577578, -0.011606568, 0.01937439, 0.059149846, 0.033198345, 0.026855607, 0.019899365, -0.06464424, -0.0056676497, 0.059052467, 0.0033295932, -0.028703246, -0.010562816, -0.023483992, 0.0003322939, 0.0136631625, -0.022950491, 0.015837502, 0.02400929, 0.012980746, 0.060567304, -0.043498784, -0.007830031, 0.032759253, -0.006843117, 0.027792402, -0.024022434, 0.019247143, -0.05999628, -0.014881395, 0.010903997, -0.044770762, 0.034020863, -0.011798146, 0.012367117, 0.0057714637, -0.0012881736, 0.01995126, -0.021077894, -0.0029645078, -0.008037638, -0.05226103, 0.043992545, 0.042104352, 0.030288462)"
