,Words,Vectors
341,emergency,"(-0.04809016, 0.016976405, 0.0065079816, 0.034203682, 0.023758832, -0.042795755, 0.041757498, 0.0032876842, 0.03685266, -0.035314728, -0.036437143, 0.006901823, 0.039751176, -0.012661707, 0.0024932027, -0.0027100928, 0.010341287, 0.014707353, -0.0470269, -0.021022975, 0.04516435, 0.049592387, -0.040571906, 0.027346838, 0.026851568, -0.03639964, -0.0124864355, -0.02456081, -0.015088357, -0.004416991, 0.044019196, -0.044207253, 0.00042340904, -0.045122005, 0.031331185, -0.0076105, 0.04259027, 0.024343971, 0.044740286, 0.016487543, -0.004315175, 0.04046656, -0.016543377, 0.039997566, 0.03766929, -0.047608938, 0.0349414, 0.020607818, 0.016584028, 0.04052032, -0.03600184, -0.019815613, 0.04043824, -0.021556307, 0.00554334, -0.03963574, 0.022058096, -0.037719764, 0.023232672, 0.019819144, -0.029440118, -0.0004963279, 0.0074125305, 0.029466573, -0.027923131, 0.03646182, -0.03598938, 0.045152377, -0.028796816, -0.043576907, 0.012199901, 0.03497268, -0.045458842, 0.032478403, -0.01254829, -0.016076982, -0.04632782, -0.010647774, 0.014771473, -0.03896941, 0.007668566, 0.047954652, 0.0090805665, -0.0038250573, 0.024385486, 0.014959883, -0.04455581, 0.0065248236, 0.017279718, -0.03856318, -0.012742698, 0.023177695, -0.0025251508, -0.008204363, 0.031257812, -0.04447026, 0.013910081, -0.011626422, 0.04608475, 0.0045769103)"
342,comunicazionemm,"(-0.054231603, 0.03943185, -0.05297985, -0.037673716, 0.04394376, -0.022968084, 0.01315836, -0.026178261, 0.030144216, 0.025763135, 0.056136154, -0.006273086, 0.0143517405, 0.038986433, -0.049965724, -0.007075909, -0.051594015, -0.03111776, 0.041050516, -0.01737254, -0.020518579, 0.04078378, 0.020013856, -0.011849478, 0.027681416, 0.02204862, -0.005498036, 0.04199744, -0.011451586, 0.04014566, -0.011628155, 0.029126626, 0.017284684, -0.039758835, -0.0203522, -0.038273536, -0.042876698, -0.039517082, -0.0001436675, 0.031771276, -0.035365593, -0.040005997, -0.0126159955, 0.0026482854, 0.0027668434, -0.045373287, -0.025878035, 0.04788974, 0.03596661, -0.010642058, -0.029534543, 0.032209378, 0.018013014, -0.023242386, 0.013371659, 0.04541414, -0.047278438, 0.047996193, -0.005372661, -0.02643309, -0.031783476, 0.032902297, 0.009061977, 0.01624453, -0.01548713, -0.0040394864, 0.03615098, -0.00467583, -0.0012647626, 0.026296519, -0.027066741, -0.03669573, -0.017805729, -0.010043151, -0.05482826, 0.033433378, -0.03353781, 0.023956815, 0.025920257, -0.049201094, 0.0016608571, -0.054483548, 0.002375365, 0.041238304, -0.033013474, -0.00037887553, -0.04666411, -0.040208787, -0.007488092, 0.030593656, 0.0025956265, 0.012394878, -0.027933331, -0.041113313, -0.01999335, 0.018873248, 0.0106450645, -0.03041604, -0.008289107, 0.00076813996)"
343,7,"(0.010441975, -0.036341067, -0.033134524, 0.02360973, 0.01678528, -0.029616846, 0.02234267, -0.021068508, 0.03939867, 0.045357436, -0.023769358, -0.001876978, -0.0074927644, -0.03780317, -0.009822734, 0.042379025, -0.056305356, -0.017489534, -0.011846414, 0.030138003, -0.03175736, -0.0605717, -0.04056521, 0.048845846, 0.042450007, -0.016479226, 0.033173993, 0.054127146, 0.00035493172, 0.040839713, 0.014133806, 0.022519046, -0.049167648, 0.011716435, -0.042811636, -0.058179036, -0.024217596, -0.019819165, -0.010086409, -0.03579065, -0.030204281, 0.0040547927, -0.053663317, -0.04865635, 0.036467317, -0.01606989, 0.021200627, 0.0077481912, -0.013619704, 0.007227741, -0.00039435047, -0.0011291326, 0.045588937, -0.0526161, -0.003485262, -0.011844476, 0.021625713, 0.022376802, 0.005025381, 0.0007259431, 0.02270123, -0.03434556, 0.0464007, -0.039457623, 0.03476215, 0.036988392, 0.020874517, 0.009622345, -0.03681987, 0.030245615, 0.038631294, 0.00855474, 0.024503179, 0.037819095, 0.00086429704, 0.027722083, -0.015447118, -0.039719936, -0.042594425, -0.0052568247, -0.017443528, 0.008544121, 0.04255768, -0.010343896, -0.04279983, -0.007371682, -0.013404206, -0.030254744, -0.034854308, 0.010651685, 0.018834695, 0.026199762, -0.016987614, 0.020062717, -0.03978705, -0.038190607, 0.023041252, 0.015417976, -0.058145046, -0.021305474)"
344,City,"(-0.030452479, -0.019932318, -0.001229953, 0.025562916, -0.022180904, 0.025671612, 0.00960847, -0.015903164, 0.02923486, -0.04706974, -0.010874294, -0.017092384, 0.047854032, -0.04967898, 0.036671128, 0.014770661, -0.031409755, 0.043328773, 0.046045016, -0.0066748634, -0.00025806576, 0.001108218, 0.013397362, -0.049773443, 0.017297756, -0.036703683, -0.014668535, 0.011377871, 0.039293256, -0.012386166, 0.047996845, -0.03300903, -0.027923942, -0.040641762, -0.030099213, -0.01539693, 0.0434427, 0.044355404, 0.0031540394, -0.011595011, -0.041172482, 0.04820298, -0.018966436, -0.019596828, -0.016677938, -0.046453238, 0.029143821, -0.047027435, -0.034386612, -0.044950675, -0.048114635, -0.04851618, 0.030569304, 0.0048135296, 0.045398924, -0.022007752, -0.03241644, 0.031125296, -0.038606465, 0.029144261, 0.0008293502, -0.043507695, 0.018470254, -0.046990372, 0.04254282, 0.030804504, -0.021817554, -0.029661048, -0.039766826, -0.026072038, 0.032445658, -0.010436378, -0.02893405, 0.036599267, -0.01170994, -0.0364298, 0.046252858, 0.0016585812, -0.0067916624, -0.0042079464, -0.009714067, 0.043048155, 0.015051786, 0.03918935, -0.043154515, -0.012906898, 0.048528206, -0.0028117523, -0.009931553, 0.0034666061, 0.028836358, 0.04162023, 0.018931258, -0.010509193, 0.0093668215, 0.04465132, -0.017957866, -0.02605462, 0.023872975, 0.0017075427)"
345,zone,"(-0.006385755, 0.018110406, -0.042396057, 0.015975092, -0.019714952, 0.0054053664, -0.034075655, 0.037729476, -0.010564197, -0.045582045, 0.017964307, -0.0070060715, -0.03659637, 0.014658283, -0.003211666, 0.0032390356, 0.018207598, 0.005626701, -0.023903346, -0.008858837, -0.007923376, -0.015744604, 0.04078636, 0.040914368, 0.021375071, 0.04373527, 0.035272185, -0.0021082647, 0.0062002055, 0.040819112, 0.045855824, 0.017974082, 0.04163443, -0.019767582, 0.015005741, -0.024252618, 0.006550718, 0.01906607, 0.03693899, 0.022772823, -0.01967218, -0.04013153, 0.047021534, 0.024080839, 0.04194932, -0.01099465, 0.011775278, 0.042308737, -0.015835024, -0.016574036, -0.049144626, -0.018913556, -0.024276793, 0.0077063814, -0.0046553127, 0.019962575, -0.039588284, 0.03172772, 0.043794755, -0.012725402, 0.006979417, 0.045169923, 0.0368538, -0.043230366, 0.025069248, 0.0050460473, 0.003357958, -0.022272779, 0.03940722, -0.005895175, 0.029535983, 0.038782332, -0.04695604, 0.049865518, -0.037965644, -0.022849953, -0.023029232, -0.02003467, -0.030610396, -0.049566578, -0.01793947, -0.03041147, -0.04107709, 0.030701946, 0.044126336, 0.030414473, 0.030848432, 0.035613324, -0.0072807185, 0.016025815, -0.0144706145, 0.049832907, -0.018890167, 0.035466526, 0.046549235, -0.03701826, -0.01066605, 0.0016798377, 0.0018894672, -0.034129072)"
346,GUATEMALA,"(-0.04824664, -0.004087242, -0.038101885, -0.012522901, -0.040560942, -0.0143302865, -0.011187281, 0.04277867, -0.0134413885, 0.010428144, 0.011145103, -0.027027208, 0.0067644413, 0.051521115, 0.036150668, -0.0360538, -0.05973274, -0.042341914, 0.029306807, 0.005876995, 0.014274954, -0.038675226, -0.01003841, 0.03219835, 0.009530565, 0.04880608, -0.026535727, -0.021904813, -0.0052616904, -0.011935899, 0.013687415, -0.010810563, -0.015011196, 0.015146253, -0.017547164, -0.020094436, -0.026623325, -0.019027887, 0.034622245, -0.024040999, -0.05523328, -0.020501468, 0.0009189262, 0.03994761, 0.032249626, -0.046633393, 0.02411924, 0.029070675, -0.010112347, 0.046523616, 0.028784627, 0.036627866, -0.01032404, -0.057044767, -0.029586904, 0.020663206, -0.04474548, 0.0120914, 0.008692377, -0.030178882, -0.02041427, 0.009588468, -0.029464025, 0.025680438, 0.0072946246, 0.01974429, 0.029667005, -0.024423277, 0.0064633903, -0.0146404, -0.014100727, -0.005919942, 0.014788434, -0.041537464, -0.033491295, -0.025078632, -0.025791552, 0.027216436, -0.01869096, 0.029659903, 0.016685324, -0.03768199, 0.020468745, 0.054543678, -0.040771067, -0.0076732463, -0.03268157, 0.004784276, -0.0372488, -0.0038704001, 0.0061128894, 0.037495095, 0.0485662, 0.0104099, 0.030406108, 0.039235365, -0.045482527, -0.04749205, -0.0065322206, -0.025350856)"
347,South-Central,"(0.043372814, -0.019174099, -0.044302024, -0.0002857931, 0.018074762, 0.031982187, -0.017284252, -0.034548987, 0.045821074, -0.026284147, -0.030323327, -0.044352353, -0.004692994, -0.021400524, 0.011815526, -0.013558485, -0.025401164, 0.03590058, -0.014209427, -0.018931603, 0.036632214, 0.036093537, 0.0035102367, -0.0048945546, -0.005107045, 0.005344391, 0.028626312, 0.02763239, 0.017331544, -0.01821636, 0.012909684, 0.027443934, -0.026627256, -0.033824384, -0.03822564, -0.026592577, -0.024034489, 0.001829423, -0.042104673, -0.030422581, -0.032261945, 0.03169686, 0.03773209, 0.040896546, 0.008691777, -0.042169582, 0.03876653, -0.0011383295, 0.0269905, 0.022729184, -0.030440986, 0.04939003, -0.0013996139, -0.044349432, 0.011730574, -0.01592666, -0.043656446, -0.04603211, -0.036398828, 0.009642947, -0.043902207, -0.045082428, 0.025914256, -0.041750096, 0.012534227, 0.0039297715, -0.010273207, 0.005269874, 0.03843839, -0.032228127, -0.031649962, 0.025523331, -0.027875198, -0.005100526, 0.03893571, -0.008132376, 0.007814489, -0.036481358, 0.03406192, 0.03366225, 4.9583614e-06, 0.0074354038, 0.0140257515, -0.030030323, 0.021350686, -0.043160703, -0.022225274, -0.025193883, -0.014903415, -0.026224483, 0.046990898, -0.031817213, 0.008710038, -0.005620502, -0.0425612, 0.0049050227, 0.013473619, -0.015419662, 0.018826496, -0.03440299)"
348,later,"(-0.038667154, -0.038384844, -0.023269666, 0.034285795, -0.013088703, -0.018103551, -0.008319259, 0.010955095, -0.029173816, -0.028985096, -0.008194767, -0.036213588, -0.038404476, 0.03481536, 0.025053393, 0.028732147, 0.01486576, -0.0148708, -0.036924742, 0.032264676, 0.044316318, -0.0013101697, -0.020366132, 0.03677324, -0.043299377, 0.029303242, 0.009754073, 0.02768543, -0.008914553, 0.0029326193, 0.016632501, -0.049812533, -0.033751704, 0.0049407706, -0.021957863, 0.018030133, 0.04628663, 0.0035939328, -0.04851078, -0.005786538, 0.0073331, -0.03788042, -0.022596812, 0.030388448, 0.0150955655, 0.011857808, 0.03606746, 0.043396983, -0.017093204, -0.027718497, -0.04738717, -0.04510641, 0.0333961, -0.04228841, 0.00782603, -0.037489463, 0.022629563, -0.030409861, 0.03706416, 0.0425014, 0.015811574, -0.04760871, 0.034902308, 0.017885927, 0.015593078, 0.003102459, -0.004956566, 0.045725513, 0.047815893, 0.044542585, -0.00085921213, -0.033689454, -0.006587349, -0.0011238456, 0.03522894, 0.0070040934, 0.0055354238, -0.0011830926, 0.023714613, -0.04517584, -0.019156301, 0.009996116, -0.00037069246, -0.048333492, -0.005566679, 0.034602214, -0.02295587, -0.041351296, -0.019955313, -0.010109555, 0.03786583, -0.039793383, -0.048613835, 0.009208012, 0.024663042, -0.027546192, 0.006027244, 0.026589718, -0.010101009, 0.027495135)"
349,hit,"(0.016042747, 0.0022254062, -0.0362753, 0.002278554, 0.047268502, 0.043391716, 0.03976322, -0.02266349, -0.026623765, 0.04788853, 0.049845148, 0.004481491, -0.027125737, 0.032930393, -0.035580683, 0.05906818, -0.021286493, -0.02747217, -0.004597211, 0.007045727, -0.01716489, 0.043310244, -0.029817075, 0.041184332, 0.0040555117, 0.046791155, 0.033486042, 0.058912594, 0.0019946727, -0.04741502, 0.0064510796, 0.042857215, -0.014017657, -0.038851216, 0.03322663, -0.022407347, 0.020311212, -0.017020326, -0.014866732, 0.021795403, -0.029323438, 0.054201514, -0.022071447, 0.015589723, -0.052173827, -0.0064433757, -0.0033509159, 0.030095132, -0.030672632, 0.03186756, 0.045392618, -0.027907286, 0.010356481, -0.018946795, -0.0036007708, 0.011476612, -0.016769512, 0.019068105, 0.011339509, -0.034086637, 0.005147861, -0.031029748, -0.053691994, -0.0650295, -0.05007198, -0.0467491, -0.0140423365, -0.019371558, 0.00548028, 0.01982578, 0.031814188, 0.024901995, 0.016625976, -0.05773971, -0.05696827, 0.03697395, -0.024393808, 0.033848383, 0.024903841, -0.04664858, -0.021029592, -0.006340596, 0.055693146, 0.0057026064, -0.014742984, 0.02611761, -0.0031539807, 0.031367905, 0.030608334, 0.053387668, 0.056639664, -0.06472075, -0.0026342724, 0.014527438, 0.02098552, -0.048019886, -0.03635853, -0.0012723036, -0.030529933, 0.024506407)"
350,there.i,"(0.064197406, -0.048689686, -0.012453271, -0.013137441, -0.037187304, 0.010197431, 0.058696594, -0.025975022, 0.0010216498, -0.021446027, 0.030862272, -0.057163864, -0.011432371, 0.017523687, 0.03187357, -0.01581569, 0.04172272, -0.022832138, -0.0020673415, -0.02293855, -0.047278944, -0.015779736, -0.023242502, -0.0139898425, -0.0167033, -0.015032818, -0.016419716, -0.028804382, 0.050710477, 0.02828429, 0.02802609, 0.02730858, -0.008710014, 0.023904616, -0.035938073, 0.020636404, 0.006310339, 0.046715416, -0.03169748, 0.05763364, -0.021290874, -0.061207928, 0.05779223, -0.032031246, -0.007840931, 0.0057159774, -0.04494729, 0.021305798, 0.00038613097, 0.03267585, 0.0050803223, 0.0149206035, -0.011620327, 0.030735472, -0.030978186, 0.023255456, 0.009438426, 0.025328392, -0.019020362, 0.012208381, 0.02514344, 0.053338956, 0.03607169, 0.050205085, 0.047829878, -0.011458592, -0.01908684, 0.025972355, -0.012843545, 0.021313002, 0.0076626344, 0.013514407, -0.057113547, 0.056765508, 0.070896745, -0.055937704, 0.0025995343, 0.0029757253, 0.04500422, 0.06449599, 0.0009417327, 0.057614207, -0.0146968905, 0.014662117, 0.029527664, -0.0480288, 0.06556371, -0.022258567, 0.047636945, 0.010250346, 0.030265395, -0.020949118, -0.021135833, 0.033549108, 0.0026399295, 0.053227242, -0.025981393, 0.05292008, 0.013183345, -0.05059655)"
351,get,"(-0.034653246, -0.04080621, -0.047115922, -0.04254372, 0.04086436, -0.041239776, -0.01217575, -0.02525698, 0.018594276, 0.024621312, 0.032320444, 0.047455166, -0.006175816, 0.01023946, 0.030691292, 0.03158511, 0.045875523, 0.03624702, -0.034730174, -0.021222103, -0.038100503, 0.0018668175, 0.045679282, -0.019415915, 0.0012212172, -0.006858658, -0.0010992512, 0.01432002, -0.018740453, 0.027814876, -0.01491015, 0.033191036, 0.01790059, 0.048320387, -0.0148002505, -0.038819194, 0.024724696, -0.035257626, 0.031470302, -0.0064281337, 0.026646916, 0.002127707, 0.04187529, -0.005746115, -0.049392916, -0.026077677, 0.0045225136, 0.0013378859, -0.008471727, 0.027800824, 0.01387373, 0.048981596, 0.030304883, 0.027084459, 0.0411682, -0.018549718, -0.022298872, -0.014101338, -0.027865792, -0.02090081, -0.00156001, 0.039864253, -0.015140377, -0.044696797, -0.02284292, 0.017200436, -0.024726404, 0.0004435405, -0.0364287, -0.030131055, 0.037360083, 0.034702662, 0.03988837, -0.047643255, 0.028560843, 0.021756005, 0.043906998, -0.008249201, 0.041362975, -0.035415936, -0.035821546, -0.017316949, 0.034277465, 0.03657112, 0.041808736, -0.00574553, 0.02970678, 0.016237665, 0.020595644, 0.014192369, 0.018253457, -0.040313758, -0.004012894, 0.004408993, 0.005460907, 0.039196525, -0.037033927, -0.021505345, 0.043135706, 0.009070121)"
352,KATHMANDU,"(-0.01687233, -0.012116014, -0.03318671, -0.0072545502, -0.016930645, 0.017259298, 0.019189337, -0.024158927, -0.029993916, 0.07326147, 0.0020746854, -0.002030889, -0.018830195, 0.05181839, -0.05025282, 0.0364909, -0.033092275, -0.0028329142, -0.027544633, -0.033986114, 0.05830803, 0.04527675, -0.06626135, 0.027752852, 0.07167113, 0.0058737127, 0.06818711, 0.05568634, -0.026046487, -0.07370072, 0.06779209, -0.025382668, -0.04877326, -0.06747711, 0.01754088, -0.017711824, -0.04618585, 0.009563527, 0.012501177, -0.033916447, -0.06255492, 0.07359215, -0.01926497, -0.017202985, -0.045460932, -0.05299966, -0.007986295, 0.034352724, -0.066713944, 0.02373162, 0.014721465, 0.015200594, 0.0569163, 0.006155416, -0.021715075, 0.008322408, -0.07586033, -0.023178594, -0.0207702, -0.06028319, 0.055041563, -0.062114034, -0.0640728, -0.0275426, -0.009378473, 0.025105922, -0.0055694045, -0.06846217, -0.064788334, -0.0014823172, -0.047368843, 0.0264613, -0.020847285, -0.017435718, 0.0071171643, 0.074381985, 0.04274937, 0.031692244, -0.045520015, -0.025377212, -0.01131241, 0.012658531, 0.007209661, 0.003161972, -0.062200632, -0.006818708, -0.07612386, -0.054927383, 0.0006189118, -0.019986708, 0.0173044, -0.019792689, 0.058410756, 0.004369689, 0.033337593, -0.00935686, 0.019231912, 0.015422049, 0.0053408495, 0.029785188)"
353,Missionary,"(-0.04317049, -0.013488481, 0.0058977134, -0.009687675, 0.039278187, 0.017446788, -0.038253944, 0.039180815, -0.013048376, -0.0027955407, -0.007636389, 0.02336755, -0.029292727, 0.046060767, -0.061223116, 0.06987862, 0.0245264, 0.01900541, -0.021456005, -0.052434217, 0.06153369, 0.0054727197, -0.05055127, -0.026270691, -0.004759147, 0.012572068, 0.012013774, 0.041599173, 0.020924713, -0.0342481, -0.03184685, -0.022220088, -0.0024553281, 0.025486179, -0.025960812, 0.020738011, -0.0023841842, 0.006637832, -0.018883403, -0.016858889, -0.037337363, -0.028915666, -0.037734725, -0.013442923, -0.026430504, 0.029593015, 0.026373662, 0.041064616, -0.042884897, 0.056130074, 0.023779111, 0.019319199, -0.026500857, -0.029683819, 0.0558493, 0.053258203, -0.04520956, -0.0032050933, 0.006835613, -0.048346512, -0.0016868901, -0.051046215, 0.027921768, -0.03650572, 0.011702833, 0.028525064, -0.03322207, -0.02473978, -0.037756443, 0.029270828, 0.0066625043, 0.029368233, 0.019276999, -0.052542612, 0.017016612, 0.035197467, 0.0004704377, 0.021320654, 0.019391127, -0.03264989, -0.034161694, -0.057013452, 0.043866213, 0.031072259, -0.06510906, 0.065935664, 0.009989273, -0.0634166, -0.03786759, -0.014483965, 0.014627842, 0.011558403, 0.009898252, -0.015360052, -0.012972297, -0.006570233, -0.04026619, -0.02496255, -0.02377138, 0.03461347)"
354,decide,"(-0.012900015, 0.013922635, 0.030340515, -0.025333166, -0.05457222, -0.035745997, -0.01214218, -0.061565515, -0.031108407, -0.014723639, 0.013136817, -0.058189396, -0.05117564, 0.026682623, 0.060862992, 0.018241266, 0.03167304, 0.001373063, 0.03948523, -0.040194456, -0.029220954, 0.0062501905, 0.007495169, -0.01411276, -0.037495505, -0.022125678, 0.038901966, -0.024088148, -0.03984061, 0.0018495701, -0.057669945, 0.011103624, -0.029819759, 0.011263354, -0.023338564, 0.015276429, 0.013816171, 0.058316946, 0.043843042, 0.040804576, 0.02445348, 0.03132018, -0.010231498, 0.00162695, 0.016779667, 0.04085699, -0.0033591278, -0.04607645, -0.016598856, 0.006375157, -0.057962604, -0.033678237, -0.04404524, 0.034247153, 0.013000379, -0.03879534, -0.024874698, 0.049639054, 0.029855033, 0.043539524, 0.020720642, 0.039520662, -0.030298896, 0.008142693, 0.03793661, -0.01479491, 0.017673364, -0.035423335, -0.035795145, -0.030459238, 0.05813406, -0.045881957, 0.015671972, 0.017802045, -0.009812481, 0.020677065, 0.022065168, 0.006970713, -0.024067797, -0.00038041046, -0.03627882, 0.048721362, 0.03597745, -0.01485503, -0.0004370794, -0.0036210031, 0.011859161, 0.049970157, -0.0065579037, -0.006268244, -0.032724287, 0.04652738, -0.030328233, -0.0062822374, -0.00032534645, 0.028423036, 0.031608727, 0.008343634, 0.05408081, 0.0036324318)"
355,Man,"(-0.04742509, -0.017506696, -0.02346747, -0.0008605942, 0.040945757, 0.019693624, 0.04754403, 0.026790742, -0.009831987, -0.042326402, 0.019213844, 0.0043954253, -0.031008793, -0.0026604645, 0.013831403, 0.036153447, 0.022224318, -0.006493412, -0.04158789, -0.020346357, 0.04422957, 0.0067433603, -0.022280205, 0.03164717, -0.045407068, 0.004761409, -0.03301982, 0.011979222, -0.020746136, -0.02843287, 0.002422344, 0.026304353, 0.0070496686, -0.016282044, 0.026582006, -0.0345382, -0.0118972175, 0.009902559, -0.028480459, -0.011290859, -0.0038490072, -0.004279278, 0.03266296, -0.004873298, 0.029878367, -0.035903655, 0.036982108, 0.047054496, 0.0069985986, 0.040932167, 0.004853796, -0.04939562, -0.044118702, -0.009168755, 0.004271496, 0.0302958, -0.00769943, -0.04835695, -0.04933877, 0.018419076, -0.039105188, -0.018919349, 0.0076716915, -0.004381098, -0.027758373, -0.010319065, -0.0059513077, -0.028190482, 0.046600904, 1.5746802e-05, -0.015996624, -0.007764481, -0.013977826, 0.04276595, -0.004630007, -0.016000737, -0.035510074, 0.038740937, -0.005699694, 0.027124438, -0.00040246174, 0.02719542, -0.008331396, -0.004792966, -0.048751295, 0.041246977, 0.009769835, -0.0010129437, 0.016329635, 0.018452775, 0.035360996, -0.033896662, 0.043604743, -0.031524323, 0.016864624, -0.045256663, 0.013424862, -0.029054344, -0.014442813, 0.026716497)"
