,Words,Vectors
499,last,"(0.011301557, -0.02444384, -0.010276612, -0.020853927, 0.0034499525, -0.02512373, 0.008080013, -0.033891313, -0.047075596, 0.009310635, 0.005386954, -0.05929539, 0.0015565478, -0.011529629, 0.046934858, -0.0047195917, -0.039699003, 0.027223958, -0.03753461, 0.02261629, -0.009803274, 0.022617897, 0.057369556, 0.007147204, -0.0027028585, 0.02488113, -0.014283998, 0.050334506, 0.02891851, 0.039463896, -0.02717139, 0.035690937, -0.03397792, 0.006241949, 0.034794822, 0.028783904, 0.015802596, -0.02545442, -0.027180517, 0.019798722, -0.020207178, 0.050285574, -0.018467443, -0.021280043, -0.01979821, 0.0123132095, -0.042628888, 0.024199557, -0.028225025, 0.02069637, 0.0119965365, 0.01099315, 0.024169344, -0.0024941661, 0.054005828, 0.037850037, -0.03946297, -0.032341346, -0.040406026, 0.053309318, 0.014137682, -0.021532303, -0.0009238771, -0.011762372, 0.018224819, -0.031947553, 0.006215496, 0.0037821657, 0.00058925233, -0.0012112744, 0.037273817, 0.01150485, 0.052806728, -0.045889597, 0.039105114, 0.051255733, 0.0017733416, -0.05568594, -0.019671284, 0.041140404, -0.028008286, 0.029987516, -0.022888297, 0.01651138, -0.01415378, 0.04642961, -0.028921388, 0.037556037, -0.011228056, 0.029523585, -0.049182996, 0.010632736, 0.0012527265, 0.007991128, 0.038862538, -0.018640528, -0.008984737, 0.021733332, 0.03794903, 0.014023395)"
500,European,"(0.037589755, -0.05307076, 0.009371111, 0.0077916523, -0.05421654, 0.028051091, 0.00356784, -0.015841695, -0.009710691, 0.008664251, -0.0219849, 0.05513027, -0.045443065, -0.020870155, -0.033342548, 0.004901277, -0.004858481, 0.05425749, -0.0053418027, 0.0012158429, 0.056522056, -0.024239793, 0.0102114985, -0.06027367, 0.0014986459, -0.0038711606, 0.051623553, 0.019328494, -0.01673937, -0.015740631, 0.019387944, -0.005101542, 0.030506711, 0.00015122029, 0.022416996, -0.030103866, 0.0032862704, -0.025723021, 0.028303724, -0.0022924836, -0.048274353, -0.011529101, -0.042053405, -0.0523894, -0.014201553, 0.040865373, -0.045059748, -0.057587534, -0.0116417, -0.049950268, -0.05738623, 0.018602967, -0.060816698, -0.030098336, -0.03718731, -0.009796721, -0.021173978, -0.037224706, -0.03274022, -0.044429008, -0.052189868, 0.04061962, -0.017832458, -0.011172099, -0.0050330143, 0.05151724, 0.02226303, -0.042751916, 0.015256791, 0.029613711, -0.022360072, 0.027980762, 0.030071707, 0.029125748, 0.0025395309, 0.010152652, 0.030226892, 0.052515093, 0.044767078, 0.023156336, -0.0054111746, 0.0355915, 0.0607204, -0.032075867, -0.019607376, -0.023172706, 0.003545257, 0.023599403, -0.0021014092, 0.0132357115, 0.017469283, -0.05521608, -0.043206546, 0.015039143, 0.059233904, -0.05725491, -0.01629239, -0.022483133, -0.009079534, -0.03277352)"
501,Baked,"(-0.0512761, 0.029307805, -0.059514027, -0.0145605095, 0.018025596, 0.018001247, -0.016126942, 0.060704183, -0.0097106295, 0.009538264, 0.015391366, -0.059797503, -0.007595764, 0.022686558, -0.013136128, -0.01444593, 0.018576039, -0.057439324, -0.032109827, -0.059234373, -0.011106914, 0.00020693446, 0.03543062, 0.007650696, 0.01689031, 0.027245551, 0.03338555, -0.00014406996, -0.018452447, -0.04244718, -0.055826403, -0.026870636, -0.018224008, 0.029927095, 0.013691451, 0.03437641, 0.018017067, -0.020888535, 0.044416998, -0.0049290615, 0.047100678, 0.0033114469, -0.02653701, -0.02182559, -0.012754523, 0.023814939, -0.006372551, -0.015442153, -0.012201373, -0.005669636, -0.0072796573, -0.0056577954, 0.057569336, 0.009024291, -0.013213232, -0.012978512, -6.951543e-05, 0.06065976, -0.0006719496, 0.020572986, 0.040956795, 0.033900242, -0.02460716, -0.056150433, 0.019378277, -0.016195584, 0.022246767, 0.051324163, 0.027116572, 0.036648817, -0.046526536, -0.004749988, 0.022896243, -0.009967533, -0.002139867, 0.03540189, -0.043821603, -0.048622806, -0.04758788, -0.01914661, -0.0630481, -0.048600532, 0.0010797216, 0.052834973, 0.039854035, -0.014590594, 0.019676754, -0.044647794, 0.024436124, -0.046901107, 0.006252652, -0.017267857, 0.010522431, -0.0023935495, 0.023707598, -0.026258597, -0.026446987, -0.0033434452, 0.040260304, 0.02419764)"
502,Laidley,"(-0.031892657, 0.013268005, -0.0029875413, -0.025662363, -0.025596416, -0.010482859, -0.022431076, -0.00791185, 0.004061889, -0.03325118, -0.016399156, 0.047923397, -0.037665535, -0.018984532, -0.043358292, -0.002153743, 0.044354368, -0.026756644, 0.016878609, -0.0075398684, -0.030592753, 0.012999941, -0.009372722, -0.02527597, -0.03258407, 0.015815679, -0.029064536, -0.019965768, -0.048128523, -0.003335584, 0.038500916, 0.022019591, -0.0019394644, 0.043878738, 0.009885348, 0.0070000887, -0.012542069, -0.024297237, -0.046172023, 0.048184063, -0.01927811, -0.04034684, -0.02846161, -0.04840025, -0.022760678, -0.01816504, -0.01654308, -0.044184305, -0.005976081, 0.04216187, -0.0245319, -0.022099627, -0.01431489, 0.033328902, -0.041033912, 0.007249497, 0.02156936, -0.027968897, 0.014514934, -0.01417011, 0.010516144, -0.0058593154, -0.018391334, 0.032937948, 0.045589995, 0.0010047555, -0.039195977, -0.004483424, 0.024154786, -0.022066081, 0.048978362, 0.022026446, -0.035661828, 0.003942527, -0.00095463917, 0.04081085, 0.046553705, 0.049174417, 0.0045082346, -0.0147386305, -0.022197163, -0.0018658042, 0.030563023, 0.018819641, 0.027546596, -0.029315103, 0.045513276, 0.022614803, -0.010278463, 0.049753454, 0.014224026, 0.01515777, -0.028614545, 0.047010485, 0.011006106, 0.006611623, 0.014116097, -0.021383597, 0.009414732, 0.039478067)"
503,flr,"(0.025117084, -0.010722654, -0.049148317, -0.049858358, -0.015439588, 0.0008275945, 0.029692886, -0.027785014, -0.023021273, -0.060223542, -0.039824847, -0.038751043, 0.047627132, -0.045860138, 0.0009544686, -0.0049583884, -0.064676724, -0.04393973, 0.04300719, -0.04781979, -0.024064124, 0.019928303, 0.0076442226, -0.014312408, -0.019156309, -0.0021142748, -0.033048134, 0.033030625, 0.029648904, -0.0034063782, 0.017803676, 0.0032348346, -0.02391272, -0.013482004, 0.048315577, -0.033948034, 0.0094525395, 0.030094868, 0.030953854, -0.0034054772, 0.014415996, -0.026077095, 0.034819182, 0.055350572, 0.015582038, -0.053699076, 0.009756612, -0.019060168, 0.047868147, 0.044476353, -0.015356, 0.03856769, 0.052465726, -0.04593064, 0.033697292, -0.021561746, -0.025267027, 0.0529276, -0.020402659, -0.024392964, -0.026990768, 0.0059756353, 0.03437304, -0.04608421, -0.01785876, 0.0023809918, -0.0068465085, -0.033205897, -0.058453042, -0.02675654, -0.025517186, 0.019822191, -0.024688855, 0.019532435, -0.009717664, 0.016584847, -0.059399754, -0.0035187039, 0.0051755887, 0.03258088, -0.03888367, 0.019363837, 0.018585684, -0.020132344, 0.012438137, 0.019475648, 0.049450237, -0.04173793, 0.05677648, 0.026296047, 0.022186592, 0.001414298, 0.042317107, 0.019817535, 0.028985467, 0.042891927, -0.047638915, -0.059772816, 0.056375045, -0.06295027)"
504,FLOOD,"(0.008757006, 0.03636482, 0.0060654394, -0.014861561, 0.005577754, -0.003096722, 0.0031351224, -0.0031030178, 0.040310834, -0.03356961, 0.020196404, -0.032268394, 0.032370653, -0.014711846, -0.046867896, -0.036390267, -0.046961248, -0.021707786, -0.028001536, 0.022959005, -0.011693798, 0.047353674, 0.024053145, -0.0030251034, -0.03105526, 0.04071318, 0.044477474, 0.0067693703, 0.004854668, -0.041492976, -0.027849484, 0.048265804, -0.039138664, 0.04455245, 0.039437566, 0.021196794, -0.0025749207, -0.013456572, -0.026116503, -0.026875818, -0.0063761696, 0.03849, 0.009157669, 0.009962417, -0.036548804, -0.014924683, 0.012141667, -0.037214756, 0.033965085, -0.020710612, 0.03848404, -0.0035690293, 0.03106526, -0.019251669, 0.028861117, -0.020125998, 0.03244413, 0.04327668, -0.02826103, 0.035688113, -0.01744156, -0.04874122, 0.0225919, 0.024925303, -0.011019088, 0.014477935, -0.04712745, -0.020836318, 0.035285283, -0.037282847, -0.015617967, -0.0032216795, -0.043936636, -0.0213107, -0.004905641, 0.0032404289, -0.026555682, -0.02878499, -0.024656106, 0.045568112, -0.014647923, 0.015556481, 0.028516028, -0.04590403, 0.018172357, 0.015129689, -0.01544429, -0.04430164, 0.047056857, -0.036290575, -0.02991426, -0.013662137, 0.018306937, -0.03466941, 0.0124691725, 0.014809813, 0.01286808, -0.045326617, -0.016156651, 0.015182067)"
505,damage,"(0.0034473548, -0.0020996106, -0.05819001, -0.041334465, -0.04213735, 0.01014052, 0.016311133, -0.044190336, 0.046225626, -0.028959278, -0.020162316, 0.02070566, 0.038877245, 0.0041024564, -0.024628485, -0.038509116, -0.043826442, 0.027606884, 0.036268815, -0.0019993633, 0.0027175928, -0.029098134, 0.014409488, -0.021940196, -0.041287355, 0.039869636, -0.0015386589, 0.024217725, 0.049422324, -0.04223662, 0.02048323, -0.038384672, 0.016893988, -0.030527633, -0.017172163, 0.040897388, -0.027552426, -0.023289874, 0.05266059, 0.0004362603, -0.021994622, -0.024107484, 0.027818015, 0.019425716, -0.036927987, -0.0006643982, 4.7233043e-05, 0.020330103, -0.03457566, 0.00925439, 0.014300827, -0.030452358, -0.027002446, -0.0074592032, 0.047149904, -0.021746933, -0.0014023349, -0.0098538855, -0.031048793, 0.025481485, -0.019918267, -0.048595082, -0.021737587, -0.047111634, -0.033529297, 0.008259076, 0.00425718, -0.019907162, -0.015712567, 0.03285493, -0.032309093, 0.04023759, 0.047219533, -0.000101574115, 0.02012301, 0.04691393, 0.007124615, -0.00027729347, 0.023930851, -0.019636737, -0.0053412504, 0.04899265, -0.01702775, -0.0027712844, 0.019580089, -0.008333036, 0.042055942, 0.02442385, -0.021159867, -0.0347206, -0.037412487, -0.040390972, 0.04531217, -0.039296348, 0.028857935, -0.030872574, 0.029682783, -0.051303703, 0.048019405, -0.011433874)"
506,bi̱an,"(0.018905286, -0.04254196, 0.007810615, 0.022858832, -0.0021186955, 0.009564675, 0.04408313, 0.040574048, -0.04273173, 0.012891617, -0.010782696, -0.010247827, -0.0414356, 0.025709357, -0.01412946, -0.021067966, -0.018037736, 0.0072090514, 0.033951674, 0.0034583807, -0.024525285, 0.033280227, 0.0072168596, -0.04501915, -0.045470145, -0.024287153, -0.0056359544, 0.000749398, 0.029178072, -0.013371132, 0.012222756, 0.036297504, 0.03948671, 0.016450074, 0.0042773113, -0.0012992397, -0.04748411, -0.0114299655, 0.014848124, 0.009302519, 0.029778626, 0.0119540095, 0.020801429, 0.0041135326, 0.030302692, 0.0060698614, -0.019369567, 0.04742122, 0.01410092, 0.013586093, -0.020006765, -0.013730764, -0.032161675, 0.049836066, 9.555742e-05, -0.045975305, 0.0051812306, -0.016779196, -0.018405806, -0.026131844, 0.026572097, -0.047043156, 0.04610366, -0.027439332, -0.038897038, -0.02011925, 0.014021728, 0.028781999, -0.0016190298, -0.016905248, -0.039426018, -0.046157446, -0.049927283, 0.025788594, 0.03409073, 0.039794628, 0.016707245, 0.011781633, 0.008268248, 0.008655716, 0.034507047, 0.034237716, 0.034811977, -0.0021979585, -0.035080016, -0.03321369, -0.04129169, 0.019849692, -0.018173158, -0.006098699, -0.011022784, 0.021103356, -0.027490437, 0.002930604, -0.028813422, 0.0049099214, 0.0126451515, 0.018562887, -0.010407008, 0.039924692)"
507,release,"(0.00017405674, 0.042637978, 0.0016546734, -0.018245589, -0.022873415, 0.023421694, -0.008572817, -0.040266026, -0.034549594, 0.016466107, -0.042993855, -0.020777572, 0.031337153, -0.037108373, -0.01435449, 0.036690388, 0.02917913, -0.008945964, 0.034091044, -0.015070774, 0.037502315, -0.036275197, 0.046250973, -0.033392537, 0.04832497, -0.0012661703, -0.02620777, 0.03316648, -0.030411625, -0.008385502, -0.016508497, -0.0025556907, -0.04151659, 0.012512099, 0.0018222444, -0.049251914, 0.016634177, 0.0030181631, 0.028102782, 0.040885184, 0.020778801, -0.038975347, 0.009825267, -0.020487929, -0.030809557, -0.04188025, -0.0020262226, 0.00017800182, 0.048305262, 0.0029385686, 0.042965543, 0.029139485, 0.011984218, 0.035473432, -0.0054857247, 0.033434954, -0.04760033, -0.0091081485, -0.007342577, -0.018639147, 0.03615253, -0.031073093, -0.0052807815, 0.013735261, -0.005305875, 0.0225196, 0.013767812, -0.03619212, -0.016450226, -0.046730887, 0.038607094, -0.022257661, 0.01917788, 0.019580971, -0.010298885, 0.029556539, 0.007037878, 0.017742958, -0.018166699, 0.013334129, -0.019239975, 0.0442834, 0.0023823008, 0.0059184916, 0.01119411, -0.043658376, 0.037295137, 7.794052e-05, -0.03754128, 0.044705343, 0.005528081, -0.04615437, 0.035766494, -0.028555429, 0.0013434999, 0.041484203, 0.017253745, -0.027161455, 0.044133905, -0.019647216)"
508,Bi̱an,"(-0.013900049, -0.018014763, 0.0017358911, 0.024024084, 0.031724557, -0.044609256, -0.038548294, 0.042370934, 0.043547913, -0.031200677, -0.046651416, 0.040045027, 0.008618008, 0.019153222, -0.0015787007, -0.011289246, -0.031593334, 0.024379876, 0.041241936, 0.040180624, 0.046489436, -0.006388552, -0.010539523, 0.051361024, -0.00031172635, -0.024661317, 0.021374995, -0.009436444, -0.03170591, -0.013012263, 0.012729942, 0.018893952, 0.053853273, -0.05254925, 0.0122889755, 0.04686315, 0.0034620306, -0.0141755445, 0.017865637, 0.03763424, 0.020992659, -0.020512912, 0.03446867, 0.022396415, 0.013045301, 0.013857059, -0.012177253, 0.054701775, -0.025008852, 0.025853245, 0.003501397, 0.03030504, -0.017181823, 0.011090566, -0.023017164, 0.015602065, -0.04902108, -0.012726153, -0.024477558, 0.036163483, -0.011517021, 0.003556874, 0.024735043, -0.017471906, 0.035257, -0.011944641, -0.005249247, 0.016432134, -0.008877039, -0.021744266, -0.02990166, 0.007504509, -0.017773813, -0.055121355, 0.007228514, -0.032764245, -0.014352856, -0.016260998, -0.018950768, 0.041553702, 0.0019808004, -0.034103483, 0.0075708423, -0.03361, 0.02397541, 0.014337249, 0.0007395282, 0.013180355, -0.00904001, -0.036516912, -0.015805192, 0.05303739, -0.009965524, 0.005771672, 0.0023945274, -0.0033033825, 0.023197688, 0.022349508, -0.021961465, -0.030351799)"
509,UPNSC2013_2014,"(-0.052165095, 0.013248393, -0.013721855, -0.0054225964, 0.023650412, 0.026023585, -0.017608533, -0.00876163, 0.047868863, 0.009831571, 0.023701893, 0.028308509, 0.024885088, -0.010976612, 0.036287367, 0.0049135946, -0.0038204622, -0.032508153, 0.014554362, -0.052173212, 0.024036536, -0.028980246, 0.006504794, 0.005236321, 0.02898358, 0.019465739, 0.023841104, -0.03804941, 0.053056523, 0.03085928, -0.017958038, -0.05369422, -0.014943452, -0.050657835, 0.046894696, 0.03173657, 0.03216533, -0.030710166, 0.042021517, 0.006077027, -0.016347656, -0.037751008, 0.0049404125, -0.02583157, -0.033209253, -0.038026445, -0.0045660757, -0.033061907, -0.02487814, 0.006363171, 0.037993733, 0.040040888, 0.025401676, 0.009598303, 0.04375595, 0.011214023, 0.007101677, 0.010973445, -0.036732815, -0.03890753, 0.044252288, -0.014670728, 0.027294526, 0.033242308, 0.00977315, -0.045254447, -0.00645147, -0.0011863569, -0.02655432, -0.017616214, 0.00940313, -0.00045685895, 0.033504084, -0.014257449, 0.024055043, 0.027047647, -0.04253573, 0.0041566337, -0.00083412265, 0.045716804, 0.04353077, 0.02026454, -0.030407183, 0.033643834, 0.0006837202, 0.040992353, 0.051989764, -0.046859704, -0.012569027, -0.0517389, 0.008301583, 0.0048956233, -0.0022768388, -0.018793624, -0.01570552, 0.035758056, -0.026750261, -0.014616757, 0.026202392, -0.04269672)"
510,THE,"(0.002740167, -0.0393772, -0.04975201, 0.041489553, -0.034478556, 0.009920657, -0.007936299, 0.022485662, -0.021127213, -0.008317877, -0.040222336, -0.034738384, 0.04782063, 0.02336115, -0.008653641, -0.016955055, -0.029660309, -0.040679432, -0.015414454, -0.046646655, 0.025649574, -0.0103828795, 0.032498863, -0.04004551, -0.04954019, -0.039557923, -0.046653666, -0.04830849, 0.0040535554, -0.007563781, -0.020028818, 0.02726568, -0.013091933, -0.001997076, -0.02797761, 0.027162563, -0.0012145154, 0.022873376, -0.032621026, 0.0033951886, 0.010833085, 0.02508295, 0.03554629, 0.048070084, 0.009078849, 0.047883127, -0.028001739, -0.04833157, 0.03473148, 0.023300853, -0.0072261803, -0.028115833, -0.030277777, 0.0024893396, -0.03927014, -0.025587892, -0.006446529, -0.0068395957, 0.02632321, -0.039176654, -0.03302771, 0.0311458, -0.033617638, -0.031051636, -0.014174856, -0.04804727, 0.013230789, -0.048384786, 0.02939022, 0.0036447644, 0.019016933, 0.010294367, -0.007386245, -0.029240226, -0.045372523, 0.013345052, -0.017835915, 0.04007188, 0.0031163692, 0.0058036447, -0.011893667, 0.04891814, -0.015900623, 0.024828855, -0.03466959, 0.009841036, 0.022743594, -0.008504618, -0.033263825, -0.022842348, -0.017785907, 0.011813581, -0.028299833, -0.023922373, -0.0072574243, -0.015155207, -0.0339156, 0.029698636, -0.0040714964, -0.030738747)"
511,cyclone,"(0.040139936, -0.02676448, 0.0016937329, -0.005945197, 0.021938456, 0.029356025, -0.056230508, -0.009319335, 0.026622957, 0.03975464, 0.01953528, 0.055709865, -0.030117415, 0.028267896, -0.017176058, -0.00506686, -0.029565535, -0.012747166, -0.04101159, 0.01054207, -0.029440658, 0.016809363, -0.054376893, -0.05115847, -0.05346139, 0.03200353, -0.0026957162, -0.0020432393, 0.020799985, 0.049438734, 0.056695998, 0.040956773, 0.005695786, -0.03171073, 0.002947765, -0.037968162, -0.0297931, -0.018456828, -0.031283893, 0.0071796416, -0.024439353, -0.009476651, 0.03355309, -0.034233924, 0.014687764, 0.019027384, 0.011226777, 0.029805318, -0.039606623, 0.03277534, 0.028736686, -0.017500123, -0.01449612, 0.0066214395, 0.023922782, 0.055342615, 0.008566392, -0.027858665, -0.018914105, -0.0048445035, -0.017493118, 0.03296103, -0.014823895, 0.004631195, -0.055899043, -0.028930195, 0.01869736, 0.0016823385, -0.03256756, -0.029727783, 0.014702307, 0.0006118836, -0.04376539, -0.00934099, 0.023834178, 0.005775142, 0.015996601, 0.004302277, 0.011433274, -0.024187312, 0.044674553, -0.004025484, -0.0017912192, 0.02641579, 0.00728361, -0.026222698, -0.012990509, 0.00031834707, 0.015420054, 0.026232205, 0.0018518271, -0.0041933507, 0.015139595, 0.023742283, 0.01450159, -0.010412593, 0.020825144, 0.019416593, -0.0049100355, 0.009921514)"
512,calgarypolice,"(-0.013122857, 0.009442747, 0.00040656328, -0.041802395, -0.02054429, 0.029399585, -0.0009173751, 0.049376693, -0.043530263, 0.008260407, -0.04145533, -0.049236573, -0.040620316, 0.028809715, -0.02524954, -0.017379679, -0.016800664, 0.04161496, -0.04677645, -0.039683737, -0.03728392, 0.014167976, 0.022201907, -0.033099793, -0.046520997, 0.049747083, 0.017656032, -0.01189407, -0.024647355, 0.008273661, 0.02710097, -0.045619514, 0.0025137775, -0.0027004369, 0.04839066, -0.040924035, 0.014261279, 0.042843807, -0.0029081218, 0.0148421265, -0.008684836, -0.04421071, 0.03377, 0.01837046, 0.004232265, 0.028564516, -0.0124755725, -0.037475668, -0.027863706, 0.010600995, 0.04744501, -0.0330994, -0.00082512945, 0.023818318, 0.017475072, -0.009601712, 0.021680538, -0.027117683, -0.045273986, -0.045962837, 0.040060285, 0.04817507, 0.026265148, -0.043872643, 0.0035906062, 0.0054247603, -0.0026480556, 0.030753661, -0.046076607, 0.012251746, -0.047721364, 0.011646319, 0.049909506, 0.045277845, -0.04732461, -0.018959094, -0.029151559, -0.009015907, 0.01875439, 0.003041841, 0.0018551238, -0.013332404, -0.03218981, -0.02502513, 0.01585723, -0.028411007, -0.016153932, 0.0017238148, -0.025665438, 0.0315923, 0.008730065, -0.016312681, -0.014996398, -0.033014536, 0.031805042, 0.029312972, 0.049596045, 0.00027849525, 0.024532463, 0.033414472)"
513,Anne,"(-0.042764187, 0.028014768, -0.012334812, -0.009854209, 0.01839551, 0.029623676, -0.04247569, -0.006583046, 0.002904784, 0.04579358, -0.032202862, 0.044424, 0.04490513, 0.030700032, -0.003823243, -0.015655268, -0.0317099, -0.021152033, 0.0042643324, 0.02364153, -0.047513127, 0.03181834, -0.02917893, -0.031943157, 0.036432695, -0.010863602, -0.0008554682, -0.019613123, 0.046632934, -0.02971946, -0.0030918494, -0.016994357, 0.038107503, -0.0162073, -0.010617316, -0.028680539, -0.027949918, 0.0072620735, -0.045515265, -0.042284906, 0.0053525083, -0.029360343, 0.018813107, -0.026349295, 0.0005335212, -0.02330929, 0.0064244047, 0.007606052, -0.0029373877, 0.03339238, -0.008489858, -0.0066608675, -0.031007517, -0.042306066, -0.04274204, 0.009072684, -0.029782439, 0.02433959, -0.01848843, 0.019020762, -0.002755355, -0.035309684, 0.0011294708, -0.012092698, 0.031886946, 0.048178043, 0.023955751, -0.036516048, 0.048730444, -0.020057488, -0.04189354, 0.04198252, -0.027366757, 0.048460696, 0.046826985, -0.009785544, 0.016215827, -0.023948813, 0.015709545, 0.026944462, 0.018578056, -0.041574083, -0.024220824, -0.015787005, -0.048487555, 0.013430212, -0.012946654, -0.022549404, -0.03310146, 0.023447488, -0.0015480034, 0.024315763, 0.034330342, 0.006332062, 0.014193479, -0.042823005, 0.044108126, 0.0033061504, 0.027768899, 0.003344141)"
