,Words,Vectors
360,still,"(0.024990316, 0.013256364, -0.041093305, -0.029918687, -0.04738483, -0.011576629, -0.050471656, -0.046723165, -0.020656351, -0.03392312, -0.047921784, -0.004477802, 0.04020461, 0.025434038, 0.03876731, -0.052021444, 0.033812154, 0.021583492, 0.014957875, -0.0579449, -0.047012053, -0.02636083, 0.008711014, 0.059286132, 0.010561063, -0.039540946, 0.009992697, -0.0433755, 0.058136027, -0.0063212807, -0.0019356917, -0.03289014, 0.05293956, -0.013243294, 0.0076672197, 0.033368707, 0.02819731, -0.017926482, -0.018053843, -0.053728875, -0.035681453, -0.008940836, -0.002371304, -0.0033499198, 0.018387215, 0.00694223, -0.031652212, 0.04085394, 0.012564093, -0.029853141, -0.033505473, -0.006413965, 0.05324778, -0.0153560545, -0.03170152, 0.053498946, -0.00450033, -0.005884789, -0.02707159, 0.015674153, 0.03840787, -0.034878064, 0.0040875287, 0.04217216, 0.019654298, 0.037703577, -0.052465536, -0.01600715, -0.03236969, -0.0013136009, -0.04290446, 0.0014440967, 0.053109296, 0.01182218, 0.046063, 0.037483077, -0.024413487, -0.0002271652, 0.012428013, 0.0035340637, -0.054014962, 0.036663394, -0.04956092, -0.05133877, 0.012053814, 0.03562398, 0.021195043, -0.055387862, -0.044829473, -0.005744935, 0.039684996, -0.015078131, -0.007687845, 0.038315095, 0.021271098, -0.012955839, 0.0104695875, -0.025102273, -0.019919077, -0.02029966)"
361,17,"(-0.0042392015, -0.014583312, -0.0007684827, 0.02269857, -0.016713977, 0.01593319, -0.030047273, 0.011465274, 0.01208533, 0.00015813112, -0.03912748, -0.038781226, 0.013515558, 0.0131922625, -0.032692574, -0.0076838136, -0.040988065, -0.037192702, -0.03554554, -0.0114656575, -0.005276583, -0.008805096, -0.028547062, -0.040449597, 0.024474908, -0.021213247, -0.04375229, 0.009793449, -0.039266217, 0.048680816, 0.024901617, -0.035789955, -0.002558887, 0.035987053, 0.035002384, 0.009937596, -0.0066579357, -0.044159498, 0.02443755, 0.009543002, 0.02212273, -0.03220849, 0.015834142, 0.04885931, -0.03986008, 0.033556487, -0.04077692, -0.036218453, 0.035208795, 0.036729608, 0.043791223, -0.019070758, 0.027555216, -0.009582102, 0.04112265, -0.013022542, -0.011848666, -0.020626975, -0.020420564, -0.039201748, -0.01464989, -0.034275927, 0.009259593, -0.020997083, -0.036747754, 0.04113103, 0.049938906, 0.025363933, 0.038526822, -0.049604155, -0.030955637, 0.037481, -0.004396081, -0.006768454, -0.017477669, -0.04894018, -0.039227974, -0.041170895, 0.0076131336, -0.040346026, -0.03344679, -0.010388292, -0.03413068, 0.041760776, 0.03702226, 0.046113063, 0.042859685, 0.020237688, -0.03514589, -0.034036446, 0.04787487, 0.045628343, -0.02535317, -0.036918662, -0.008862723, 0.015231285, 0.028090324, -0.0065228567, -0.019105984, -0.0388245)"
362,madhukishwar,"(0.056068562, -0.008333422, 0.0039005151, -0.027837683, 0.053688113, -0.03542154, 0.015610551, 0.043522038, -0.034160383, -0.05964834, 0.04286578, 0.014480974, 0.00091762777, -0.045632087, 0.015873285, -0.008257282, 0.006952489, 0.013022471, 0.0015462424, -0.011282561, -0.033839114, -0.06413789, 0.032016028, 0.007430629, 0.057546303, 0.00789338, -0.016105967, -0.016727261, -0.047413684, -0.008843918, 0.018581862, 0.010595651, -0.04314816, -0.019508416, -0.006272907, -0.043977484, -0.009936162, 0.019289603, 0.0134043135, -0.005810614, 0.0039485926, -0.021718092, 0.018107858, 0.02591465, 0.008328841, 0.01097384, -0.00021591541, -0.036700286, -0.027848851, -0.040800806, -0.0014823228, 0.019783853, 0.031299252, -0.061422978, 0.0020050062, 0.023701338, 0.059621815, -0.04498905, -0.017753465, 0.0014039747, -0.032298468, -0.0488425, -0.001335994, 0.025991604, 0.008435191, 0.052187704, 0.009913517, -0.012361975, 0.022612337, 0.029350169, 0.06204886, 0.050613854, 0.0067423796, 0.010736892, 0.02162626, -0.027204977, -0.056522593, 0.052309755, 0.017653221, 0.041358307, 0.051988102, 0.033852447, 0.021709554, 0.018833261, -0.0382993, -0.031687073, 0.01645683, 0.0017596199, 0.031833928, -0.040505882, -0.03327705, 0.0023382453, -0.00052476453, -0.04892421, -0.007632381, -0.009266291, 0.02733226, 0.028292531, -0.033108324, -0.019830799)"
363,aid,"(-0.009115946, 0.038351502, 0.030230965, 0.046232414, -0.042014074, -0.0013688691, -0.0016048327, 0.038058434, 0.023983274, 0.029031012, -0.026511205, -0.018052362, 0.004659999, 0.012228847, -0.04911182, -0.0121107325, 0.04072691, 0.009030245, -0.021685755, 0.008242417, -0.026608681, 0.046723496, -0.041479446, -0.014393605, 0.041202214, -0.017148532, 0.012944702, 0.04379003, -0.004794728, -0.0037681088, 0.029915642, 0.037378673, 0.02649397, -0.0028819442, 0.018968556, -0.047058858, -0.0035910718, 0.032334756, 0.032920886, 0.03345182, -0.009269632, -0.04643097, 0.039238635, 0.031055856, -0.026067067, 0.011810888, 0.010627665, 0.041346077, -0.035803735, 0.049052525, 0.022311065, -0.04916209, 0.03491563, 0.031282973, -0.027799308, -0.0046729073, 0.014052894, -0.033125535, 0.025309611, -0.040145148, -0.022412598, 0.017811868, 0.04358126, 0.019376885, 0.024127994, -0.003225468, -0.025521612, -0.016502798, -0.0066978335, -0.021921158, -0.0074855797, 0.006182827, 0.03807335, 0.019274984, 0.017242502, 0.02575222, -0.008114517, 0.002933681, -0.032982398, 0.04845539, 0.04619174, -0.045375276, -0.0042551532, -0.037631296, 0.0005381331, 0.024360228, 0.02918705, 0.0023250692, -0.04516791, -0.006301403, 0.048178602, 0.029268924, 0.03766099, 0.015181627, 0.049026433, 0.041379, 0.04308215, 0.028672125, 0.024630573, -0.002421189)"
364,gt,"(0.024619255, 0.0018702857, -0.037665177, -0.041268814, 0.011190891, 0.04095943, 0.0036521927, -0.019803012, -0.027002847, -0.016121663, -0.0065472946, -0.037864637, 0.048843686, -0.006348025, -0.008980334, 0.018276814, 0.022532295, 0.011678182, -0.009609092, 0.0130609535, 0.00033579022, -0.043726206, 0.017093848, -0.03586992, 0.015104149, -0.006250631, -0.04885901, -0.03884957, 0.031971503, -0.024506425, -0.005870331, -0.049625468, 0.004517723, 0.04173703, 0.010315955, -0.0093849525, -0.007407617, -0.0054395087, -0.032337867, -0.01691731, 0.03929348, -0.012823414, -0.042074405, 0.04119568, 0.018575314, 0.026595186, -0.031143785, -0.033128403, 0.04617015, 0.024910007, -0.0022532716, 0.011260759, -0.030963803, 0.038206887, 0.028138425, -0.037531935, 0.016339231, -0.025183463, 0.031055544, 0.01050172, 0.047655407, -0.020752585, -0.013544928, 0.043668438, -0.005115021, -0.033902466, 0.049631868, 0.019222546, 0.032923687, 0.016845766, 0.038522843, -0.018039167, 0.04479866, -0.0023260005, 0.04376066, -0.04310869, 0.030898895, -0.038349997, 0.012741242, 0.021849338, -0.04712932, 0.020636562, -0.044739496, 0.018496703, 0.01228676, -0.017070748, -0.021491934, -0.018300306, 0.034385514, 0.010813557, -0.014438234, 0.01449782, -0.014272917, 0.0430584, 0.01740152, 0.03573132, -0.002454877, -0.036238026, 0.022278141, -0.026161326)"
365,tremor,"(-0.00020472973, 0.034075238, 0.062038094, 0.009594368, 0.035083096, 0.016923904, 0.032259963, 0.05790427, 0.010246772, -0.044455018, -0.02382721, -0.026844457, 0.014680211, 0.023563767, 0.015119612, -0.020113137, -0.052627135, 0.059999134, -0.002198067, -0.025691034, 0.030058993, -0.007328277, -0.02806311, -0.05872201, 0.030563585, 0.004859805, -0.028637875, -0.012673114, 0.007035532, -0.035764527, 0.05030913, 0.03561106, -0.04219379, -0.019443907, -0.014572008, -0.06516553, 0.03185069, -0.04111764, 0.024704216, 0.009474463, -0.031199144, -0.038108446, -0.040903922, 0.02310319, -0.0135761555, 0.013502938, 0.04940274, -0.0021892514, 0.0031099976, 0.022125324, 0.04142532, -0.011521017, -0.028208725, -0.042620663, -0.0043113986, -0.049994595, -0.016188348, -0.04980694, -0.01300534, 0.015285449, -0.0022573438, -0.030431379, 0.059353173, 0.0011325188, -0.052938364, 0.06317054, 0.035758346, 0.032380775, -0.033675756, -0.052068572, 0.06392383, 0.0155543955, -0.043225612, 0.052870918, -0.04441653, -0.025447488, -0.032708157, 0.0629916, 0.012587995, 0.0015933104, 0.055316105, 0.047303617, 0.040367708, -0.01743053, 0.008181137, 0.046557434, 0.008534212, 0.06227513, 0.01961106, -0.011070095, 0.041268155, 0.052708883, -0.0031734598, -0.017758882, 0.016954048, 0.02462599, -0.04510978, -0.037727684, -0.023248134, 0.031946283)"
366,always,"(-0.012162607, 0.050118223, -0.0030495569, -0.00060469797, -0.005377244, -0.027583327, 0.05279889, 0.019693354, 0.014363264, 0.026463958, 0.044298857, 0.05166503, -0.0018136186, -0.035367694, -0.003984343, 0.05689052, -0.005692285, -0.012572588, -0.026801476, 0.029754229, 0.013320339, -0.034009088, -0.008600215, -0.029032055, 0.024017034, 0.0461679, -0.02577557, 0.051039077, -0.024056476, 0.020001708, -0.008785305, -0.02632897, 0.01766529, 0.018875383, 0.0139269065, 0.0358354, -0.00093893055, 0.0058603245, -0.032572377, -0.040823642, -0.034920104, -0.04220142, 0.020658359, 0.03868672, -0.047974195, 0.0072272653, 0.049559303, -0.01655632, -0.007260041, -0.0035819924, 0.022078298, 0.048226673, -0.031255607, 0.016345955, 0.04966766, 0.02725263, -0.024955511, -0.0059457845, 0.03874368, -0.036955796, 0.03138825, 0.03404955, -0.034914564, 0.022222959, -0.014444232, -0.023582092, 0.006048866, -0.03834365, 0.016188966, -0.026645057, -0.0061915214, 0.0023912543, -0.0075651607, 0.04157778, -0.0044321194, 0.017179072, -0.024342038, -0.03607402, 0.0005586874, 0.030531567, 0.011809835, -0.035670776, -0.032712795, 0.047325395, 0.011370623, 0.031825893, -0.04517507, -0.010678703, 0.02174439, 0.035359822, -0.016921751, -0.016261298, 0.009479676, 0.004103436, -0.024786681, 0.016255768, 0.02791943, -0.055861335, -0.014211676, 0.052147314)"
367,Cobb,"(-0.010233475, 0.0457402, 0.02748748, 0.019081827, 0.032807223, -0.011137847, 0.02179233, -0.024478726, -0.04050935, 0.0021683152, 0.040169463, -0.010314803, -0.037431408, -0.046512492, 0.026483802, 0.018232277, -0.052597314, -0.021029232, -0.053491775, -0.021441761, 0.04454873, -0.013372719, 0.009681132, -0.019018166, 0.05408489, 0.04567051, -0.035894893, 0.008200214, -0.03473966, 0.026925154, 0.039180484, -0.029988455, -0.047387585, -0.03419326, 0.019904898, -0.009965063, 0.034070008, -0.050441183, 0.0516868, -0.021529898, 0.032855812, 0.015175859, 0.017052405, -0.03908399, 0.015238618, -0.04827453, 0.04485287, -0.004984124, -0.048332796, -0.012977477, -0.012225038, 0.047395952, -0.04355079, -0.01024786, 0.04018098, 0.015660092, 0.0044124215, -0.038378607, -0.035781477, 0.051688604, 0.02514323, -0.013865668, -0.008755513, -0.013139894, 0.0035361357, -0.02059221, 0.038867284, 0.043966644, -0.042420037, -0.018034866, 0.03206308, 0.019954117, -0.033106137, 0.023902498, -0.0011498597, 0.056780133, 0.025206542, 0.027555775, -0.044949163, -0.03693525, 0.03221713, -5.945834e-05, 0.040857904, 0.035851967, -0.001800671, 0.0011237146, 0.03701817, -0.0114427665, -0.030421872, 0.029736398, 0.022731574, 0.012717417, -0.012233879, 0.0052579944, -0.0022686839, -0.0465301, 0.00021643043, -0.0038016024, 0.0043163905, 0.03682806)"
368,26y/o,"(-0.046115465, 0.044571254, -0.044825144, 0.015234115, 0.003982638, -0.04219636, 0.015353297, 0.0099613, -0.04677987, 0.038968705, 0.03090764, -0.044658657, 0.014888856, -0.0018268804, -0.030488381, 0.0063072043, -0.024896605, 0.016911767, -0.016651614, -0.03646979, -0.04127001, 0.030237617, -0.014612959, 0.02949988, 0.040801857, 0.013316407, 0.05179288, -0.017134601, -0.015814472, 0.014812339, 0.017040325, 0.013253043, -0.023385322, 0.010221326, -0.015048371, 0.0056052934, -0.040391598, 0.026890742, -0.039145682, 0.036651682, 0.0056787436, 0.003067664, 0.039700344, 0.024333477, 0.017715875, -0.0146138, 0.029774552, 0.058849555, 0.038562443, -0.03993729, -0.01070965, 0.006979241, 0.053538192, 0.05004755, -0.021474542, -0.017957652, -0.011542376, 0.019404946, -0.050923057, 0.003645772, 0.024877882, 0.05114295, -0.0085505005, 0.059685312, -0.038529, 0.023542648, -0.014945297, -0.022838762, 0.043535896, 0.0009775024, 0.0021348812, -0.032484733, 0.01538515, -0.019072333, 0.022876086, -0.016973294, 0.030782044, -0.029435227, 0.006174386, -0.028527802, -0.017952193, -0.04043934, 0.0065307315, -0.039118707, -0.014362504, -0.020889819, -0.0088821985, 0.03836798, 0.018442087, 0.04057004, -0.038476173, 0.026670678, 0.040140428, 0.028986482, -0.013754246, -0.019503439, 0.0012946043, -0.028870113, 0.03318864, -0.04718513)"
369,25,"(0.04365177, -0.0026481636, 0.008767914, -0.0037083998, 0.040790234, 0.038740087, 0.040749464, 0.03572892, 0.007249046, -0.014175426, 0.03446765, 0.036062274, -0.008151114, -0.0040033944, 0.018886391, -0.04594958, -0.03276577, 0.013195563, 0.015831638, 0.049138334, 0.034356777, -0.016337682, -0.038387932, -0.0049937367, 0.0108734965, -0.029924525, 0.0013336912, -0.000105403364, 0.0060885064, -0.00027420372, 0.0015708432, -0.029230118, 0.014287937, 0.005737245, -0.037888564, -0.028691804, 0.0039038286, 0.02938931, 0.04611418, 0.018659364, -0.0074396245, -0.0131497495, -0.04675237, 0.049500573, 0.016638849, 0.015504111, -0.014877893, 0.008263014, -0.013317309, -0.025015628, -0.04398458, 0.008801211, 0.013284888, 0.028300311, -0.0014307499, -0.04137106, -0.036087204, -0.014401019, -0.0038664117, -0.044012558, -0.029969383, 0.023804199, -0.04125006, -0.021254016, 0.03906745, -0.035331715, -0.007601749, 0.0006536357, -0.032277454, -0.008627962, -0.04005747, 0.017450992, 0.049489763, 0.013288524, -0.011914171, -0.048535623, 0.04600442, -0.0014497414, -0.024696732, -0.036094654, -0.010167528, 0.011485837, -0.01256869, -0.005787052, -0.02617315, -0.0406064, -0.0143555775, 0.047091793, 0.009421121, 0.02619901, -0.04489038, 0.03295367, 0.019479189, 0.0153511055, -0.025749326, -0.005074788, 0.03699005, -0.043464687, 0.012995306, 0.016495038)"
370,Less,"(0.02509543, 0.032713987, -0.011247175, -0.042766046, -0.026877915, -0.044022124, 0.02571654, -0.020559639, 0.041815363, 0.0071563767, 0.025104871, 0.04963601, 0.017339338, -0.039632205, -0.019970099, -0.027865656, 0.034266274, -0.02906776, -0.023087887, -0.011208854, 0.013760763, 0.009951317, 0.012935452, -0.035009652, -0.033532634, 0.01816783, -0.05554738, -0.023912417, -0.016027138, -0.039829403, 0.05565921, -0.02283377, 0.031048723, 0.051148806, -0.012868198, 0.02350919, -0.014499524, 0.023574853, -0.017746946, -0.031081835, 0.046041764, -0.014721233, -0.0074351802, -0.038461614, 0.027028253, 0.031377647, -0.033381145, -0.023958307, 0.011453318, 0.04399146, -0.0064519253, -0.0034347102, -0.012856203, 0.012687324, 0.015762191, -0.01019559, 0.052866206, -0.0029030642, 0.053642478, 0.053520203, -0.016991101, -0.009978388, 0.0124513265, 0.058412082, -0.03537837, 0.0546519, -0.027099516, -0.0015645869, 0.0019962294, 0.02404102, 0.0557864, 0.012845204, -0.025357982, -0.0371176, -0.00034277324, -0.016922936, -0.02393682, 0.011407101, -0.05028652, 0.051475286, 0.032781668, -0.03720783, 0.052393798, 0.03817248, 0.006241793, 0.054489847, -0.037946034, 0.004637509, 0.035653822, 0.024226848, 0.026898712, -0.03933315, -0.0030563378, 0.0350998, 0.02520111, -0.047315188, -0.00038864484, -0.058687348, 0.021751251, -0.010711494)"
371,SSW,"(0.0073148496, -0.00997442, 0.036768164, 0.0022025928, -0.012597442, -0.028749108, -0.008560397, -0.013751067, 0.016053025, 0.033449437, 0.033980656, -0.013045035, -0.008789718, -0.03281845, -0.016557645, -0.0431872, -0.02815715, -0.009794414, 0.03655975, -0.0463884, 0.02762517, 0.03725526, -0.04656452, 0.036850046, -0.049451947, -0.026601566, 0.023140077, 0.0044895187, 0.033393178, 0.02924988, -0.019154584, -0.008131348, -0.03868259, 0.014622737, -0.048951842, -0.01616218, -0.04431013, -0.03181585, 0.014958296, 0.015047256, -0.01413437, 0.046533253, 0.012045108, -0.0062016137, -0.008426689, -0.038168527, 0.04806416, -0.015783645, -0.009773396, 0.010194384, -0.027806198, -0.021042025, 0.020759407, 0.019210245, 0.008934893, 0.034965444, 0.046658542, -0.024010098, 0.023685064, 0.036714677, -0.023920882, -0.002338875, 0.0026142, 0.04510211, -0.03764827, -0.044329714, -0.0047222003, 0.017502848, 0.024798002, 2.0347536e-05, 0.026330065, -0.001756452, -0.031778775, 0.005876519, 0.047883306, -0.03540672, 0.02094381, 0.006063856, 0.0008409731, 0.021648202, -0.040716946, 0.04195631, 0.017350327, 0.017525818, 0.00041968748, -0.0113456845, -0.016510487, 0.027421389, -0.01759721, -0.030728435, -0.043449905, -0.023290886, -0.0009999648, -0.026908457, 0.019873094, 0.0076515675, 0.01586828, 0.03765798, 0.024482515, 0.017455112)"
372,Bus,"(0.037822057, 0.028414, -0.035030734, -0.022708857, 0.008207142, -0.019967163, 0.00366335, 0.022875939, 0.04587933, -0.010529958, -0.04762528, -0.0017954111, -0.0038096681, 0.029538777, 0.04748639, 0.019036066, 0.02208269, 0.019146714, 0.00699874, 0.03824014, -0.028655065, 0.009889483, -0.03243383, 0.04220145, 0.008577537, -0.012461983, -0.013669111, 0.04421104, -0.04008714, -0.02567022, -0.04614396, -0.03793075, -0.0066324845, 0.031585205, -0.048419666, -0.0015590414, -0.029616475, 0.026204001, -0.021070873, -0.009626567, 0.047469664, 0.015602235, -0.017509807, 0.047113206, 0.028716806, -0.024035228, 0.021962356, 0.013753224, 0.028963473, -0.01472044, -0.042940535, -0.011183094, -0.0340332, -0.02758125, -0.0025189891, -0.005877208, -0.0014963374, 0.014786217, -0.03786522, 0.026056636, 0.03377546, 0.003017269, -0.019835055, -0.033267878, -0.026845539, 0.01731025, 0.01413076, 0.0314346, 0.0054075494, -0.036414493, 0.012963977, 0.0074451454, -0.007909022, 0.02161758, 0.047854964, -0.019170487, -0.04598979, -0.020812035, 9.9144876e-05, 0.045521464, -0.035496186, 0.029663231, -0.020792902, -0.016376518, -0.02612865, 0.012663256, -0.04232482, -0.030166198, -0.03543657, -0.03767358, 0.026814807, -0.013690721, -0.02566762, 0.04469638, -0.038315117, 0.010071158, -0.0039232485, 0.03970431, 0.009841096, -0.0423592)"
373,shake,"(-0.025010189, 0.014354813, -0.042948768, 0.046111424, 0.0030872826, 0.042942584, -0.03241239, -0.040842436, 0.002223232, -0.025023619, 0.016576659, 0.030455006, 0.029168034, -0.010962686, 0.054912776, -0.01179494, -0.0086200535, -0.022648947, 0.0015162693, 0.030038754, -0.019487388, -0.0037880149, -0.047823355, 0.03181652, -0.047267962, 0.019369185, 0.010959238, -0.024432652, -0.009020849, 0.048318528, 0.013861763, 0.014359593, -0.008140523, -0.039495464, -0.03074846, -0.009199826, 0.007502281, 0.03073437, -0.014539939, 0.035732437, -0.033496916, 0.04660363, -0.03152942, 0.016630074, -0.02070785, 0.03091429, -0.0023419529, -0.016595423, 0.021228839, -0.013968123, -0.056591704, 0.016048782, 0.051058114, -0.0010414544, 0.03712262, 0.05376165, -0.015675182, 0.039364927, 0.024853341, -0.047383834, 0.004930921, -0.020359661, -0.037020538, 0.0521111, -0.023913184, -0.04544574, -0.033136286, 0.024543868, -0.018554108, 0.0012383243, 0.03178579, -0.01389177, 0.031549405, -0.018709537, 0.038729418, -0.057135325, -0.024680827, -0.058066167, 0.03464126, -0.040644072, -0.040158626, 0.03710582, -0.020630293, 0.0071844873, 0.030723449, 0.011737025, 0.026344663, 0.0016777529, -0.05278855, -0.021430796, -0.023983434, 0.025211204, 0.002293882, 0.0042990022, -0.008230596, -0.034523416, 0.049836677, -0.019714402, -0.040237457, -0.04322939)"
374,Command,"(-0.030200649, -0.016571067, 0.016823504, 0.027473833, -0.033074893, 0.03169017, 0.01665591, 0.0052034743, -0.011258531, 0.03935856, -0.0030499473, 0.010646306, 0.00932331, -0.0428355, 0.021034803, 0.03839675, 0.032755364, 0.027106274, 0.027901258, -0.027573526, 0.047140036, 0.0065583587, -0.028316295, 0.0040097833, -0.034337603, -0.034419645, 0.0030260794, 0.037348058, -0.026634384, 0.045636203, -0.008019436, 0.0012722388, -0.01615236, -0.030504227, 0.007849932, 0.0032150038, 0.03349917, -0.021451354, 0.045465086, -0.015047468, -0.0017585978, 0.007941496, -0.04024273, -0.0052107796, 0.018213164, 0.008234393, 0.004201997, -0.00010460615, 0.028026726, 0.018537913, 0.044763807, -0.019892609, -0.031356767, -0.03259163, 0.004490543, -0.04643303, -0.018167056, -0.01246997, 0.03775095, -0.024629653, -0.00032794476, -0.009456586, 0.043424632, 0.047141384, -0.029628634, -0.011940014, 0.00014606863, -0.03156209, 0.028266791, -0.045135643, -0.041486762, 0.037183557, 0.021885183, 0.027089644, 0.041891467, -0.040093623, 0.02492309, 0.032835517, 0.030137327, -0.03156568, -0.013258088, 0.04632013, -0.027674496, -0.03228258, 0.017160546, 0.025585126, 0.005901195, 0.010855924, -0.00554695, -0.04562969, 0.0036500804, -0.019848598, -0.009244788, -0.043990325, 0.016869474, 0.026667465, 0.03498515, 0.015253376, 0.04894549, -0.015372597)"
